expt_no	cell_line	inhibition_calc_method	first_agent	conc_first_agent	first_agent_inhibition	first_agent_stddev	second_agent	conc_second_agent	second_agent_inhibition	second_agent_stddev	combo_observed	combo_stddev	bliss	observed_bliss_diff
97	HPAF-II	28	R428	0.0006			0.1% DMSO				-1.09	3.0411		
97	HPAF-II	28	Ritonavir	1.25			0.1% DMSO				-1.04	2.4232		
97	HPAF-II	28	AZD-7762	0.0006			0.1% DMSO				-0.86	3.3454		
97	HPAF-II	28	NVP-TAE684	0.01			0.1% DMSO				-1.71	4.2408		
97	HPAF-II	28	AR-A014418	0.0006			0.1% DMSO				-6.81	4.4265		
97	HPAF-II	28	Rosiglitazone	0.16			0.1% DMSO				3.31	2.1846		
97	HPAF-II	28	PX 12	0.0003			0.1% DMSO				-3.16	1.9908		
97	HPAF-II	28	Obatoclax	0.001			0.1% DMSO				-2.18	2.616		
97	HPAF-II	28	Gemcitabine	0.0003			0.1% DMSO				-6	2.1		
97	HPAF-II	28	Piperlongumine	0.3			0.1% DMSO				-7.21	3.3166		
97	HPAF-II	28	PX 12	0.3			0.1% DMSO				-9.89	0.989		
97	HPAF-II	28	Bortezomib	0.3			0.1% DMSO				96.8	0		
97	HPAF-II	28	Mitomycin C	0.16			0.1% DMSO				5.94	2.8512		
97	HPAF-II	28	Tipifarnib	0.001			0.1% DMSO				-3	3.78		
97	HPAF-II	28	Rosiglitazone	0.001			0.1% DMSO				-2.22	1.3542		
97	HPAF-II	28	MK-2206	5			0.1% DMSO				19.33	2.3196		
97	HPAF-II	28	Syk Inhibitor	1.25			0.1% DMSO				-12	7.2		
97	HPAF-II	28	Triptolide	1.25			0.1% DMSO				57.07	3.4242		
97	HPAF-II	28	17-DMAG	5			0.1% DMSO				66.84	0.6684		
97	HPAF-II	28	Obatoclax	0.01			0.1% DMSO				-7.91	1.4238		
97	HPAF-II	28	Sorafenib	2.5			0.1% DMSO				-0.66	2.6994		
97	HPAF-II	28	Carboplatin	0.01			0.1% DMSO				-6.12	5.3856		
97	HPAF-II	28	CIP 13-74	0.63			0.1% DMSO				4.77	4.1976		
97	HPAF-II	28	Nutlin-3	0.3			0.1% DMSO				-1.94	1.164		
97	HPAF-II	28	XAV 939	0.0003			0.1% DMSO				-4.45	1.246		
97	HPAF-II	28	NVP-231	0.0006			0.1% DMSO				-4.13	1.9824		
97	HPAF-II	28	Enzastaurin	0.005			0.1% DMSO				-4.91	1.473		
97	HPAF-II	28	Stattic	0.005			0.1% DMSO				-4.06	4.06		
97	HPAF-II	28	Carfilzomib	0.01			0.1% DMSO				-9.34	0.8406		
97	HPAF-II	28	Vemurafenib	0.16			0.1% DMSO				-7.31	1.8275		
97	HPAF-II	28	NVP-TAE684	0.02			0.1% DMSO				-1.13	0.3616		
97	HPAF-II	28	PD173074	0.0006			0.1% DMSO				-1.45	5.945		
97	HPAF-II	28	Sunitinib	0.16			0.1% DMSO				-1.11	1.887		
97	HPAF-II	28	AZD-7762	5			0.1% DMSO				59.5	1.19		
97	HPAF-II	28	Flavopiridol	0.002			0.1% DMSO				-8.29	3.0673		
97	HPAF-II	28	MK-2206	1.25			0.1% DMSO				8.4	3.024		
97	HPAF-II	28	NVP-231	0.16			0.1% DMSO				-1.43	5.2052		
97	HPAF-II	28	BIBW-2992	0.0006			0.1% DMSO				-2.96	0.3848		
97	HPAF-II	28	Docetaxel	0.005			0.1% DMSO				0.1	3.69		
97	HPAF-II	28	Erlotinib	0.001			0.1% DMSO				-3.73	1.9769		
97	HPAF-II	28	Sunitinib	10			0.1% DMSO				17.14	1.5426		
97	HPAF-II	28	Dovitinib	0.02			0.1% DMSO				7.79	3.9729		
97	HPAF-II	28	Tozasertib	0.08			0.1% DMSO				-0.17	0.3536		
97	HPAF-II	28	XAV 939	0.005			0.1% DMSO				-3.71	6.5667		
97	HPAF-II	28	Triptolide	0.0006			0.1% DMSO				-5.96	1.6092		
97	HPAF-II	28	Tivantinib	0.005			0.1% DMSO				-5.2	3.068		
97	HPAF-II	28	Tipifarnib	1.25			0.1% DMSO				-0.89	3.4265		
97	HPAF-II	28	Homoharringtonine	10			0.1% DMSO				75.53	4.5318		
97	HPAF-II	28	AZD-4547	0.002			0.1% DMSO				-5.11	5.0589		
97	HPAF-II	28	Mitomycin C	0.005			0.1% DMSO				2.13	2.8755		
97	HPAF-II	28	Flavopiridol	0.001			0.1% DMSO				-3.5	2.835		
97	HPAF-II	28	JK 184	0.01			0.1% DMSO				-3.65	1.387		
97	HPAF-II	28	Bosutinib	0.63			0.1% DMSO				-7.13	4.0641		
97	HPAF-II	28	Obatoclax	0.0006			0.1% DMSO				-6.31	3.786		
97	HPAF-II	28	Sunitinib	0.005			0.1% DMSO				-7.06	2.471		
97	HPAF-II	28	ABT-888	0.04			0.1% DMSO				-8.87	2.3949		
97	HPAF-II	28	BMS-754807	1.25			0.1% DMSO				1.77	1.947		
97	HPAF-II	28	ABT-888	0.16			0.1% DMSO				-3.71	3.6358		
97	HPAF-II	28	PX 12	0.04			0.1% DMSO				-10.71	2.4633		
97	HPAF-II	28	Temsirolimus	0.16			0.1% DMSO				-1.44	1.6272		
97	HPAF-II	28	PNU 74654	0.0003			0.1% DMSO				-8.49	2.547		
97	HPAF-II	28	Rosiglitazone	0.63			0.1% DMSO				4.29	3.1746		
97	HPAF-II	28	Cerulenin	1.25			0.1% DMSO				-5.51	6.9426		
97	HPAF-II	28	Tozasertib	0.001			0.1% DMSO				-4.63	0.7408		
97	HPAF-II	28	Stattic	0.04			0.1% DMSO				-6.57	4.2705		
97	HPAF-II	28	Embelin	0.0006			0.1% DMSO				-5.74	2.583		
97	HPAF-II	28	NVP-TAE684	0.63			0.1% DMSO				9.89	4.0549		
97	HPAF-II	28	AZD-4547	10			0.1% DMSO				7.98	1.995		
97	HPAF-II	28	Flavopiridol	0.08			0.1% DMSO				-7.14	1.1424		
97	HPAF-II	28	Decitabine	0.001			0.1% DMSO				0.29	6.0291		
97	HPAF-II	28	BMS-754807	0.002			0.1% DMSO				-4.7	1.128		
97	HPAF-II	28	ABT-888	0.005			0.1% DMSO				-6.09	3.7758		
97	HPAF-II	28	Carfilzomib	0.005			0.1% DMSO				-9.85	6.0085		
97	HPAF-II	28	Lapatinib	0.02			0.1% DMSO				-6.43	1.7361		
97	HPAF-II	28	R428	0.63			0.1% DMSO				-7.98	1.2768		
97	HPAF-II	28	Temsirolimus	0.3			0.1% DMSO				-6.41	1.7307		
97	HPAF-II	28	CMPD-1	0.02			0.1% DMSO				-7.09	3.1196		
97	HPAF-II	28	BMS-536924	0.3			0.1% DMSO				1.77	3.2568		
97	HPAF-II	28	Paclitaxel	0.01			0.1% DMSO				-3.25	3.2825		
97	HPAF-II	28	Gefitinib	0.16			0.1% DMSO				-4.59	1.5606		
97	HPAF-II	28	XAV 939	0.63			0.1% DMSO				-9.03	1.7157		
97	HPAF-II	28	Dovitinib	0.01			0.1% DMSO				7.77	5.2059		
97	HPAF-II	28	Crizotinib	5			0.1% DMSO				36.37	4.7281		
97	HPAF-II	28	Gefitinib	1.25			0.1% DMSO				-3.46	1.6954		
97	HPAF-II	28	Tozasertib	5			0.1% DMSO				12.24	2.0808		
97	HPAF-II	28	Docetaxel	0.63			0.1% DMSO				34.36	1.0308		
97	HPAF-II	28	Crizotinib	0.08			0.1% DMSO				-6.43	2.1219		
97	HPAF-II	28	Vorinostat	5			0.1% DMSO				13.45	2.2865		
97	HPAF-II	28	BMS-754807	5			0.1% DMSO				15.98	1.598		
97	HPAF-II	28	BEZ-235	0.06			0.1% DMSO				0.85	2.7795		
97	HPAF-II	28	Vinorelbine	0.01			0.1% DMSO				-3.12	4.836		
97	HPAF-II	28	Triptolide	5			0.1% DMSO				60.88	1.8264		
97	HPAF-II	28	Ritonavir	10			0.1% DMSO				15.47	11.4478		
97	HPAF-II	28	Pemetrexed	0.08			0.1% DMSO				18.17	2.1804		
97	HPAF-II	28	Carfilzomib	0.63			0.1% DMSO				97.61	0		
97	HPAF-II	28	Curcumin	5			0.1% DMSO				-1.09	1.6459		
97	HPAF-II	28	BI-2536	0.001			0.1% DMSO				-5.22	1.7226		
97	HPAF-II	28	YM155	0.03			0.1% DMSO				94.27	0		
97	HPAF-II	28	Syk Inhibitor	10			0.1% DMSO				4.21	3.5364		
97	HPAF-II	28	Cerulenin	0.3			0.1% DMSO				-2.92	1.8104		
97	HPAF-II	28	JNK inhibitor II	0.0006			0.1% DMSO				-5.14	4.626		
97	HPAF-II	28	Homoharringtonine	0.3			0.1% DMSO				31.4	1.884		
97	HPAF-II	28	Piperlongumine	0.16			0.1% DMSO				-5.46	1.8018		
97	HPAF-II	28	ABT-888	2.5			0.1% DMSO				-6.11	1.9552		
97	HPAF-II	28	Vorinostat	0.16			0.1% DMSO				-3.98	0.8756		
97	HPAF-II	28	CMPD-1	0.0003			0.1% DMSO				-3.38	2.6702		
97	HPAF-II	28	BI-2536	0.02			0.1% DMSO				23.29	3.9593		
97	HPAF-II	28	Enzastaurin	2.5			0.1% DMSO				-5.63	0.8445		
97	HPAF-II	28	Carboplatin	0.16			0.1% DMSO				23.29	48.4432		
97	HPAF-II	28	Bortezomib	5			0.1% DMSO				98.15	0		
97	HPAF-II	28	Etoposide	0.63			0.1% DMSO				-3.53	3.3182		
97	HPAF-II	28	BIBW-2992	0.01			0.1% DMSO				-5.79	1.0422		
97	HPAF-II	28	ABT-888	10			0.1% DMSO				-2.19	2.0586		
97	HPAF-II	28	Nelfinavir	0.01			0.1% DMSO				-9.58	2.9698		
97	HPAF-II	28	NVP-TAE684	0.005			0.1% DMSO				-3.06	1.8972		
97	HPAF-II	28	Nutlin-3	0.63			0.1% DMSO				-6.22	2.7368		
97	HPAF-II	28	PHA 665752	0.0006			0.1% DMSO				-7.01	1.4721		
97	HPAF-II	28	NVP-LDE225	0.005			0.1% DMSO				-3.28	1.4432		
97	HPAF-II	28	Imatinib	0.01			0.1% DMSO				-11.29	3.387		
97	HPAF-II	28	Homoharringtonine	5			0.1% DMSO				65.81	1.9743		
97	HPAF-II	28	Vemurafenib	0.002			0.1% DMSO				-3.48	6.5424		
97	HPAF-II	28	NVP-TAE684	0.3			0.1% DMSO				1.34	2.68		
97	HPAF-II	28	PNU 74654	2.5			0.1% DMSO				-2.85	1.0545		
97	HPAF-II	28	AZD-8931	0.005			0.1% DMSO				-4.65	1.0695		
97	HPAF-II	28	Etoposide	0.002			0.1% DMSO				-4.73	4.4935		
97	HPAF-II	28	Curcumin	0.16			0.1% DMSO				-5.48	2.9044		
97	HPAF-II	28	Homoharringtonine	0.63			0.1% DMSO				44.16	5.7408		
97	HPAF-II	28	PF-573228	0.63			0.1% DMSO				-5.52	3.864		
97	HPAF-II	28	17-DMAG	0.001			0.1% DMSO				-5.04	3.4272		
97	HPAF-II	28	BEZ-235	0.00003			0.1% DMSO				-4.69	4.0334		
97	HPAF-II	28	BMS-536924	0.63			0.1% DMSO				3.07	3.0393		
97	HPAF-II	28	BIBW-2992	10			0.1% DMSO				42.54	3.8286		
97	HPAF-II	28	AZD-4547	0.04			0.1% DMSO				-5.8	3.828		
97	HPAF-II	28	AZD-8931	1.25			0.1% DMSO				8.63	5.9547		
97	HPAF-II	28	PD173074	2.5			0.1% DMSO				-4.99	1.0978		
97	HPAF-II	28	Ritonavir	5			0.1% DMSO				7.48	6.732		
97	HPAF-II	28	Syk Inhibitor	0.001			0.1% DMSO				-2.3	2.783		
97	HPAF-II	28	Nutlin-3	10			0.1% DMSO				9.51	1.0461		
97	HPAF-II	28	BMS-536924	0.0003			0.1% DMSO				-7.09	0.5672		
97	HPAF-II	28	PF-573228	0.0003			0.1% DMSO				-7.38	4.428		
97	HPAF-II	28	Embelin	0.0003			0.1% DMSO				-8.76	3.066		
97	HPAF-II	28	PD173074	0.002			0.1% DMSO				-5.84	10.3952		
97	HPAF-II	28	MK-2206	0.08			0.1% DMSO				1.73	4.1866		
97	HPAF-II	28	Vorinostat	0.0003			0.1% DMSO				-3.16	1.3904		
97	HPAF-II	28	ABT-888	5			0.1% DMSO				-5.17	2.2748		
97	HPAF-II	28	Temsirolimus	0.04			0.1% DMSO				-4.05	0.8505		
97	HPAF-II	28	Piperlongumine	10			0.1% DMSO				17.36	0.1736		
97	HPAF-II	28	Nelfinavir	0.63			0.1% DMSO				-7.7	5.236		
97	HPAF-II	28	MK-2206	0.01			0.1% DMSO				-5.51	1.2122		
97	HPAF-II	28	Vorinostat	0.02			0.1% DMSO				0.27	4.9059		
97	HPAF-II	28	BI-2536	0.3			0.1% DMSO				35.7	1.071		
97	HPAF-II	28	CMPD-1	0.04			0.1% DMSO				-7.44	1.116		
97	HPAF-II	28	Lapatinib	0.002			0.1% DMSO				-2.38	2.5228		
97	HPAF-II	28	Nelfinavir	0.0006			0.1% DMSO				-3.46	2.8372		
97	HPAF-II	28	Mitomycin C	0.3			0.1% DMSO				4.48	2.1504		
97	HPAF-II	28	AR-A014418	5			0.1% DMSO				9.99	4.8951		
97	HPAF-II	28	Curcumin	0.005			0.1% DMSO				-7.25	4.205		
97	HPAF-II	28	Lapatinib	2.5			0.1% DMSO				-2.13	3.0885		
97	HPAF-II	28	PD173074	0.08			0.1% DMSO				-7.51	1.8775		
97	HPAF-II	28	Rosiglitazone	0.04			0.1% DMSO				-7.17	2.2227		
97	HPAF-II	28	PX 12	2.5			0.1% DMSO				-3.44	1.6512		
97	HPAF-II	28	PHA 665752	0.08			0.1% DMSO				-5.55	3.219		
97	HPAF-II	28	Crizotinib	0.02			0.1% DMSO				-5.99	1.797		
97	HPAF-II	28	Tivantinib	0.3			0.1% DMSO				-6.51	2.0181		
97	HPAF-II	28	AZD-7762	0.04			0.1% DMSO				-4.45	3.115		
97	HPAF-II	28	Piperlongumine	0.0006			0.1% DMSO				-2.91	1.6296		
97	HPAF-II	28	BRD-7389	0.04			0.1% DMSO				-8.53	0.6824		
97	HPAF-II	28	YM155	0.47			0.1% DMSO				97.73	0		
97	HPAF-II	28	YM155	0.002			0.1% DMSO				-1.57	3.6895		
97	HPAF-II	28	XAV 939	5			0.1% DMSO				0.24	4.1712		
97	HPAF-II	28	NVP-231	0.01			0.1% DMSO				-3.66	0.4392		
97	HPAF-II	28	NVP-TAE684	1.25			0.1% DMSO				7.39	4.2123		
97	HPAF-II	28	BMS-754807	0.08			0.1% DMSO				3.59	0.7539		
97	HPAF-II	28	AZD-4547	0.63			0.1% DMSO				-5.17	2.4299		
97	HPAF-II	28	Crizotinib	0.002			0.1% DMSO				-7.17	2.2944		
97	HPAF-II	28	Stattic	5			0.1% DMSO				90.8	1.816		
97	HPAF-II	28	Bortezomib	1.25			0.1% DMSO				97.48	0		
97	HPAF-II	28	Hydroxychloroquine	0.08			0.1% DMSO				-3.21	2.3112		
97	HPAF-II	28	Sunitinib	2.5			0.1% DMSO				4.23	6.1758		
97	HPAF-II	28	Mitomycin C	0.63			0.1% DMSO				3.4	5.882		
97	HPAF-II	28	Bortezomib	0.04			0.1% DMSO				94.45	0		
97	HPAF-II	28	BRD-7389	1.25			0.1% DMSO				2.85	3.477		
97	HPAF-II	28	Syk Inhibitor	0.005			0.1% DMSO				-2.33	1.398		
97	HPAF-II	28	Obatoclax	0.16			0.1% DMSO				-7.68	5.5296		
97	HPAF-II	28	PD173074	0.001			0.1% DMSO				-2.4	5.304		
97	HPAF-II	28	PX 12	1.25			0.1% DMSO				-4.27	4.5689		
97	HPAF-II	28	Cerulenin	0.04			0.1% DMSO				-2.53	2.3276		
97	HPAF-II	28	Cerulenin	0.0006			0.1% DMSO				-2.47	0.9386		
97	HPAF-II	28	Paclitaxel	0.02			0.1% DMSO				10.61	3.0769		
97	HPAF-II	28	NVP-LDE225	0.3			0.1% DMSO				-7.89	1.1835		
97	HPAF-II	28	BI-2536	0.002			0.1% DMSO				-3.92	2.1952		
97	HPAF-II	28	Piperlongumine	0.04			0.1% DMSO				-7.58	1.6676		
97	HPAF-II	28	BI-2536	0.005			0.1% DMSO				-2.74	1.3426		
97	HPAF-II	28	Tozasertib	0.005			0.1% DMSO				-7.92	14.0184		
97	HPAF-II	28	Stattic	10			0.1% DMSO				91.85	0.9185		
92	AsPC-1	28	Carboplatin	0.01			0.1% DMSO				2.31	9.6327		
92	AsPC-1	28	Lapatinib	0.0003			0.1% DMSO				-14.39	9.2096		
92	AsPC-1	28	Stattic	0.08			0.1% DMSO				-4.78	4.0152		
92	AsPC-1	28	CMPD-1	0.63			0.1% DMSO				3.59	2.2258		
92	AsPC-1	28	PNU 74654	0.04			0.1% DMSO				-1.53	5.9823		
92	AsPC-1	28	AZD-8931	0.001			0.1% DMSO				-2.23	9.4329		
92	AsPC-1	28	BIBW-2992	0.08			0.1% DMSO				25.84	3.3592		
92	AsPC-1	28	Imatinib	0.0003			0.1% DMSO				6.95	12.1625		
92	AsPC-1	28	AZD-8931	0.0006			0.1% DMSO				3.3	2.871		
92	AsPC-1	28	MK-2206	0.04			0.1% DMSO				5.61	1.4586		
181	HPAF-II	28	Nutlin-3	10			0.1% DMSO				1.51	6.644		
181	HPAF-II	28	Curcumin	0.16			0.1% DMSO				-11.8	10.62		
181	HPAF-II	28	IMD 0354	10			0.1% DMSO				86.9	0.869		
181	HPAF-II	28	Carboplatin	1.25			0.1% DMSO				-18.05	9.025		
98	Capan-2	28	NVP-TAE684	0.005			0.1% DMSO				-0.4	6.832		
98	Capan-2	28	JK 184	0.02			0.1% DMSO				21.62	7.3508		
98	Capan-2	28	Embelin	0.08			0.1% DMSO				-4.31	0.7327		
98	Capan-2	28	Bortezomib	0.002			0.1% DMSO				-8.23	4.1973		
98	Capan-2	28	Embelin	0.0003			0.1% DMSO				-5.83	2.4486		
98	Capan-2	28	NVP-231	0.01			0.1% DMSO				-7.51	8.4112		
98	Capan-2	28	YM155	0.002			0.1% DMSO				21.08	3.7944		
98	Capan-2	28	Bortezomib	10			0.1% DMSO				88.61	0.8861		
98	Capan-2	28	Curcumin	0.3			0.1% DMSO				-3.72	1.6368		
98	Capan-2	28	Temsirolimus	0.3			0.1% DMSO				13.16	2.2372		
98	Capan-2	28	BEZ-235	0.06			0.1% DMSO				20.63	3.0945		
98	Capan-2	28	Cerulenin	0.3			0.1% DMSO				-2.02	9.1102		
98	Capan-2	28	BRD-7389	0.001			0.1% DMSO				-2.56	7.9872		
98	Capan-2	28	CMPD-1	0.002			0.1% DMSO				-3.15	5.67		
98	Capan-2	28	JK 184	0.3			0.1% DMSO				45.49	8.1882		
98	Capan-2	28	Pemetrexed	10			0.1% DMSO				7.41	11.7819		
98	Capan-2	28	Bosutinib	0.001			0.1% DMSO				-10.88	7.1808		
98	Capan-2	28	Paclitaxel	0.001			0.1% DMSO				-6.66	2.664		
98	Capan-2	28	Paclitaxel	0.0006			0.1% DMSO				-2.83	4.8393		
98	Capan-2	28	NVP-LDE225	1.25			0.1% DMSO				-4.62	3.4188		
98	Capan-2	28	Enzastaurin	0.0006			0.1% DMSO				-7.19	3.7388		
98	Capan-2	28	Imatinib	0.04			0.1% DMSO				-8.84	16.354		
98	Capan-2	28	Rosiglitazone	0.3			0.1% DMSO				2.44	2.928		
98	Capan-2	28	Embelin	0.01			0.1% DMSO				-7.92	4.0392		
98	Capan-2	28	Crizotinib	2.5			0.1% DMSO				18.57	6.4995		
98	Capan-2	28	JNK inhibitor II	0.04			0.1% DMSO				-12.5	4.875		
98	Capan-2	28	PHA 665752	0.005			0.1% DMSO				-4.07	2.5641		
98	Capan-2	28	Tozasertib	0.02			0.1% DMSO				-8.08	7.7568		
98	Capan-2	28	PF-573228	10			0.1% DMSO				14.82	7.8546		
97	HPAF-II	28	Embelin	0.01			0.1% DMSO				-8.94	0.2682		
98	Capan-2	28	AZD-4547	0.16			0.1% DMSO				-7.01	14.1602		
251	MiaPaCa-2	41	Thapsigargin	0.001	13.88	3.6088	0.1% DMSO				13.88	3.6088		
251	MiaPaCa-2	41	Erlotinib	0.038	18.23	6.0159	0.1% DMSO				18.23	6.0159		
97	HPAF-II	28	Dovitinib	1.25			0.1% DMSO				9.2	4.692		
251	MiaPaCa-2	41	SB225002	2	84.04	0.8404	0.1% DMSO				84.04	0.8404		
251	MiaPaCa-2	41	GSK650394A	1.1269	-1.09	20.1432	0.1% DMSO				-1.09	20.1432		
251	MiaPaCa-2	41	Erlotinib	0.1161	17.31	3.6351	0.1% DMSO				17.31	3.6351		
252	PANC-1	41	Erlotinib	3.1599	12.26	11.7696	0.1% DMSO				12.26	11.7696		
183	Capan-1	28	Orlistat	10			0.1% DMSO				-16.05	0.4815		
183	Capan-1	28	SB 218078	0.16			0.1% DMSO				-12.29	2.2122		
183	Capan-1	28	Thioridazine	0.02			0.1% DMSO				-15.5	4.96		
183	Capan-1	28	Digoxin	0.16			0.1% DMSO				8.72	2.5288		
183	Capan-1	28	Carboplatin	0.02			0.1% DMSO				-13.53	11.6358		
183	Capan-1	28	Digoxin	1.25			0.1% DMSO				71.54	4.2924		
183	Capan-1	28	MLN-4924	10			0.1% DMSO				63.38	1.9014		
183	Capan-1	28	Thioridazine	10			0.1% DMSO				-7.43	15.2315		
183	Capan-1	28	Trifluoperazine	0.002			0.1% DMSO				-10.49	9.8606		
92	Hs766T	28	Bortezomib	1.25			0.1% DMSO				89.83	0.8983		
92	Hs766T	28	Vorinostat	1.25			0.1% DMSO				6.07	4.5525		
92	Hs766T	28	Obatoclax	0.04			0.1% DMSO				-6.51	11.067		
92	Hs766T	28	Bosutinib	0.08			0.1% DMSO				-1.34	13.6814		
92	Hs766T	28	Nutlin-3	0.02			0.1% DMSO				-0.08	7.8496		
92	Hs766T	28	Vemurafenib	0.3			0.1% DMSO				-13.83	6.3618		
92	Hs766T	28	Imatinib	1.25			0.1% DMSO				-9.97	8.1754		
92	Hs766T	28	PNU 74654	0.001			0.1% DMSO				-3.1	6.634		
92	Hs766T	28	Erlotinib	0.01			0.1% DMSO				-9.29	6.5959		
92	Hs766T	28	Paclitaxel	0.63			0.1% DMSO				21.24	4.248		
92	Hs766T	28	Triptolide	0.04			0.1% DMSO				72.14	2.8856		
92	Hs766T	28	XAV 939	0.02			0.1% DMSO				-4.02	3.2562		
92	Hs766T	28	Triptolide	0.0003			0.1% DMSO				-3.82	1.9482		
92	Hs766T	28	Gefitinib	10			0.1% DMSO				14.6	7.884		
92	Hs766T	28	Imatinib	0.005			0.1% DMSO				-7.39	7.3161		
183	Hs766T	28	Curcumin	10			0.1% DMSO				-0.99	6.633		
183	Hs766T	28	Zibotentan	10			0.1% DMSO				-23.53	21.177		
183	Hs766T	28	Alectinib	0.001			0.1% DMSO				-3.33	7.5924		
183	Hs766T	28	MS-275	10			0.1% DMSO				32.97	1.3188		
183	Hs766T	28	2-deoxy-D-glucose	1000			0.1% DMSO				-22.2	3.33		
183	Hs766T	28	PF3644022	0.16			0.1% DMSO				-17.65	6.5305		
183	Hs766T	28	SB225002	0.02			0.1% DMSO				-7.95	12.561		
181	AsPC-1	28	Lapatinib	0.002			0.1% DMSO				1.4	0.126		
181	AsPC-1	28	Dasatinib	1.25			0.1% DMSO				14.81	3.9987		
181	AsPC-1	28	SN-38	0.02			0.1% DMSO				15.91	3.8184		
181	AsPC-1	28	Trametinib	0.001			0.1% DMSO				12.61	2.6481		
181	AsPC-1	28	Digoxin	0.002			0.1% DMSO				-5.58	2.79		
181	AsPC-1	28	ABT-263	1.25			0.1% DMSO				47.79	0.4779		
181	AsPC-1	28	STA-4783	10			0.1% DMSO				57.32	2.866		
181	AsPC-1	28	Erlotinib	0.002			0.1% DMSO				0.72	7.3872		
181	AsPC-1	28	GDC-0941	0.16			0.1% DMSO				30.72	11.9808		
181	AsPC-1	28	UNC0638	0.16			0.1% DMSO				-1.7	8.891		
181	AsPC-1	28	SB 218078	0.02			0.1% DMSO				1.25	6.1875		
96	PL45	28	NVP-231	0.3			0.1% DMSO				4	2.56		
96	PL45	28	Bosutinib	0.005			0.1% DMSO				-21.77	7.6195		
96	PL45	28	Paclitaxel	2.5			0.1% DMSO				58.88	1.1776		
96	PL45	28	BMS-754807	0.0003			0.1% DMSO				-15.13	11.3475		
96	PL45	28	Paclitaxel	1.25			0.1% DMSO				58.85	2.9425		
96	PL45	28	PX 12	0.08			0.1% DMSO				-9.03	2.8896		
96	PL45	28	Nelfinavir	0.0003			0.1% DMSO				9.95	1.194		
96	PL45	28	Gefitinib	5			0.1% DMSO				13.95	2.3715		
96	PL45	28	Tipifarnib	0.02			0.1% DMSO				-16.41	7.0563		
96	PL45	28	Imatinib	0.63			0.1% DMSO				-9.79	7.7341		
96	PL45	28	R428	10			0.1% DMSO				-4.74	4.6452		
96	PL45	28	Gemcitabine	10			0.1% DMSO				68.43	2.0529		
96	PL45	28	YM155	0.0005			0.1% DMSO				6.74	3.1004		
96	PL45	28	Vinorelbine	0.08			0.1% DMSO				52.39	3.1434		
96	PL45	28	Obatoclax	0.63			0.1% DMSO				64.36	3.218		
96	PL45	28	Tozasertib	0.005			0.1% DMSO				-9.1	9.464		
96	PL45	28	XAV 939	0.02			0.1% DMSO				-7.41	1.3338		
96	PL45	28	BI-2536	0.0003			0.1% DMSO				-7.07	2.7573		
96	PL45	28	Nutlin-3	0.02			0.1% DMSO				-5.88	4.3512		
96	PL45	28	Gemcitabine	0.01			0.1% DMSO				0.55	4.8895		
96	PL45	28	Erlotinib	5			0.1% DMSO				6.92	4.5672		
96	PL45	28	Triptolide	1.25			0.1% DMSO				80.2	0.802		
96	PL45	28	Vorinostat	0.16			0.1% DMSO				-4.18	7.6912		
96	PL45	28	Carfilzomib	0.0006			0.1% DMSO				-11.44	7.5504		
96	PL45	28	Curcumin	0.3			0.1% DMSO				-6.21	2.3598		
96	PL45	28	Lovastatin	0.3			0.1% DMSO				4.01	4.7318		
96	PL45	28	BRD-7389	0.02			0.1% DMSO				-2.86	0.8866		
90	BxPC-3	28	YM155	0.0009			0.1% DMSO				-13.12	7.0848		
90	BxPC-3	28	Lapatinib	0.01			0.1% DMSO				-11.84	8.88		
90	BxPC-3	28	BIBW-2992	2.5			0.1% DMSO				34.22	2.7376		
90	BxPC-3	28	Crizotinib	0.002			0.1% DMSO				-10.25	10.25		
90	BxPC-3	28	PF-573228	0.0003			0.1% DMSO				-20.98	6.0842		
90	BxPC-3	28	Gemcitabine	0.16			0.1% DMSO				-3.02	4.4092		
90	BxPC-3	28	NVP-TAE684	0.005			0.1% DMSO				-9.63	4.6224		
90	BxPC-3	28	AZD-7762	5			0.1% DMSO				35.19	3.1671		
90	BxPC-3	28	XAV 939	0.005			0.1% DMSO				-17.04	2.3856		
90	BxPC-3	28	PX 12	0.001			0.1% DMSO				-10.02	3.6072		
90	BxPC-3	28	Nutlin-3	0.0003			0.1% DMSO				-4.79	0.8143		
90	BxPC-3	28	Pemetrexed	0.63			0.1% DMSO				5.21	1.6151		
90	BxPC-3	28	AZD-4547	0.3			0.1% DMSO				-9.99	7.7922		
90	BxPC-3	28	AZD-8931	0.001			0.1% DMSO				-7.33	3.2252		
90	BxPC-3	28	Mitomycin C	2.5			0.1% DMSO				12.05	0.964		
90	BxPC-3	28	Embelin	2.5			0.1% DMSO				1.58	2.1014		
90	BxPC-3	28	R428	0.08			0.1% DMSO				-13.2	5.544		
90	BxPC-3	28	Vemurafenib	0.63			0.1% DMSO				8.84	1.9448		
90	BxPC-3	28	PHA 665752	2.5			0.1% DMSO				3.43	1.8865		
179	PANC-1	28	5-fluorouracil	0.002			0.1% DMSO				-1.75	0.875		
179	PANC-1	28	STA-4783	1.25			0.1% DMSO				13.84	1.2456		
179	PANC-1	28	GGTI-298	1.25			0.1% DMSO				-21.85	1.311		
179	PANC-1	28	SB225002	0.16			0.1% DMSO				-12.83	10.1357		
179	MiaPaCa-2	28	PF3644022	0.002			0.1% DMSO				-3.88	5.432		
