expt_no	Cell_line	first_agent	conc_first_agent (uM)	first_agent_inhibition (%)	first_agent_stddev	second_agent	conc_second_agent (uM)	second_agent_inhibition (%)	second_agent_stddev	combo_observed Inhibition (%)	combo_stddev	bliss (%)	observed_bliss_diff
187	MDA-MB-231	Decitabine	10	3.96	13.3452	0.1% DMSO				3.96	13.3452		
187	MDA-MB-231	CYT-387	10	49.01	0.9802	0.1% DMSO				49.01	0.9802		
187	MDA-MB-231	EHT-1864	1.25	-23.66	7.8078	0.1% DMSO				-23.66	7.8078		
187	MDA-MB-231	Rapamycin	1.25	32.27	3.8724	0.1% DMSO				32.27	3.8724		
187	MDA-MB-231	SB 218078	0.02	6.53	10.2521	0.1% DMSO				6.53	10.2521		
187	MDA-MB-231	BX 513	0.02	11.11	3.6663	0.1% DMSO				11.11	3.6663		
187	MDA-MB-231	Hydroxychloroquine	0.16	-10.76	13.8804	0.1% DMSO				-10.76	13.8804		
187	MDA-MB-231	JNK inhibitor II	1.25	8.47	4.8279	0.1% DMSO				8.47	4.8279		
187	MDA-MB-231	IMD 0354	0.002	-0.21	16.4724	0.1% DMSO				-0.21	16.4724		
187	MDA-MB-231	NH125	1.25	21.77	16.3275	0.1% DMSO				21.77	16.3275		
187	MDA-MB-231	Vandetanib	1.25	4.57	10.6938	0.1% DMSO				4.57	10.6938		
187	MDA-MB-231	Nelfinavir	0.002	1.71	0.8892	0.1% DMSO				1.71	0.8892		
187	MDA-MB-231	Crizotinib	0.002	-8.12	3.4104	0.1% DMSO				-8.12	3.4104		
187	MDA-MB-231	Temsirolimus	10	-1.82	9.9554	0.1% DMSO				-1.82	9.9554		
187	MDA-MB-231	Tipifarnib	0.16	9.51	19.971	0.1% DMSO				9.51	19.971		
187	MDA-MB-231	Trametinib	0.01	32.07	9.3003	0.1% DMSO				32.07	9.3003		
187	MDA-MB-231	PX 12	0.002	9.99	3.3966	0.1% DMSO				9.99	3.3966		
187	MDA-MB-231	Rosiglitazone	0.002	-9.35	13.09	0.1% DMSO				-9.35	13.09		
187	MDA-MB-231	Etoposide	0.16	8.71	9.3197	0.1% DMSO				8.71	9.3197		
187	MDA-MB-231	Stattic	1.25	5.81	18.1853	0.1% DMSO				5.81	18.1853		
187	MDA-MB-231	Crizotinib	0.16	3.31	17.9071	0.1% DMSO				3.31	17.9071		
187	MDA-MB-231	KP372-1	0.16	14.77	1.9201	0.1% DMSO				14.77	1.9201		
187	MDA-MB-231	PD173074	0.16	2.15	17.544	0.1% DMSO				2.15	17.544		
187	MDA-MB-231	Sorafenib	0.02	-0.04	13.62	0.1% DMSO				-0.04	13.62		
187	MDA-MB-231	BMS-754807	10	52.99	9.0083	0.1% DMSO				52.99	9.0083		
187	MDA-MB-231	Erlotinib	1.25	9.85	3.349	0.1% DMSO				9.85	3.349		
187	MDA-MB-231	Digoxin	0.002	19.39	35.6776	0.1% DMSO				19.39	35.6776		
187	MDA-MB-231	AZD-7762	1.25	31.07	4.6605	0.1% DMSO				31.07	4.6605		
187	MDA-MB-231	Thioridazine	1.25	4.48	4.032	0.1% DMSO				4.48	4.032		
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	0.1% DMSO				5.46	11.7936		
187	MDA-MB-231	PX 12	1.25	10.56	19.8528	0.1% DMSO				10.56	19.8528		
187	MDA-MB-231	JQ1	0.16	5.99	2.0965	0.1% DMSO				5.99	2.0965		
187	MDA-MB-231	CYT-387	0.002	14.41	19.7417	0.1% DMSO				14.41	19.7417		
187	MDA-MB-231	Efavirenz	0.16	18.73	0.3746	0.1% DMSO				18.73	0.3746		
187	MDA-MB-231	Bosutinib	0.002	9.03	26.3676	0.1% DMSO				9.03	26.3676		
187	MDA-MB-231	Tivantinib	0.002	2.12	24.8464	0.1% DMSO				2.12	24.8464		
187	MDA-MB-231	GGTI-298	0.02	-1.9	3.667	0.1% DMSO				-1.9	3.667		
187	MDA-MB-231	2-deoxy-D-glucose	1000	3.53	6.9894	0.1% DMSO				3.53	6.9894		
187	MDA-MB-231	MK-1775	0.16	8.34	15.5958	0.1% DMSO				8.34	15.5958		
187	MDA-MB-231	Zibotentan	0.002	20.25	41.1075	0.1% DMSO				20.25	41.1075		
187	MDA-MB-231	Digoxin	10	98.9	0	0.1% DMSO				98.9	0		
187	MDA-MB-231	Vemurafenib	0.002	9.84	13.4808	0.1% DMSO				9.84	13.4808		
187	MDA-MB-231	MLN-4924	0.16	7.58	7.201	0.1% DMSO				7.58	7.201		
187	MDA-MB-231	PF 429242	0.16	-20.9	21.109	0.1% DMSO				-20.9	21.109		
187	MDA-MB-231	Bortezomib	0.16	98.88	0	0.1% DMSO				98.88	0		
187	MDA-MB-231	ML 130	0.16	19.89	2.9835	0.1% DMSO				19.89	2.9835		
187	MDA-MB-231	BRD-7389	1.25	25.3	7.084	0.1% DMSO				25.3	7.084		
187	MDA-MB-231	BIBW-2992	10	81.33	5.6931	0.1% DMSO				81.33	5.6931		
187	MDA-MB-231	BEZ-235	0.002	-13.93	8.7759	0.1% DMSO				-13.93	8.7759		
187	MDA-MB-231	Crizotinib	10	61.26	15.315	0.1% DMSO				61.26	15.315		
187	MDA-MB-231	Homoharringtonine	0.02	-2.74	0.137	0.1% DMSO				-2.74	0.137		
187	MDA-MB-231	CYT-387	0.02	15.76	8.0376	0.1% DMSO				15.76	8.0376		
187	MDA-MB-231	Lapatinib	10	25.61	6.4025	0.1% DMSO				25.61	6.4025		
187	MDA-MB-231	NVP-LDE225	1.25	7.23	2.0244	0.1% DMSO				7.23	2.0244		
187	MDA-MB-231	WZ4002	0.16	-26.19	22.2615	0.1% DMSO				-26.19	22.2615		
187	MDA-MB-231	EHT-1864	0.16	-17.97	20.6655	0.1% DMSO				-17.97	20.6655		
187	MDA-MB-231	ABT-263	1.25	29.69	2.969	0.1% DMSO				29.69	2.969		
187	MDA-MB-231	PX 12	0.02	2.7	11.799	0.1% DMSO				2.7	11.799		
187	MDA-MB-231	Embelin	10	2.46	4.2066	0.1% DMSO				2.46	4.2066		
187	MDA-MB-231	Ritonavir	0.002	3.22	32.7152	0.1% DMSO				3.22	32.7152		
187	MDA-MB-231	NVP-TAE684	10	68.74	6.874	0.1% DMSO				68.74	6.874		
187	MDA-MB-231	Temsirolimus	0.02	17.76	13.32	0.1% DMSO				17.76	13.32		
187	MDA-MB-231	Trifluorothymidine	0.002	37.94	35.2842	0.1% DMSO				37.94	35.2842		
187	MDA-MB-231	Bay-11-7082	0.002	1.63	3.2274	0.1% DMSO				1.63	3.2274		
187	MDA-MB-231	ES 936	0.001	6.03	3.1959	0.1% DMSO				6.03	3.1959		
187	MDA-MB-231	PD173074	0.02	-1.87	10.1728	0.1% DMSO				-1.87	10.1728		
187	MDA-MB-231	AZD-7762	0.02	-8.14	16.0358	0.1% DMSO				-8.14	16.0358		
187	MDA-MB-231	SN-38	0.16	27.77	9.1641	0.1% DMSO				27.77	9.1641		
187	MDA-MB-231	AZD-4547	0.16	13.76	4.4032	0.1% DMSO				13.76	4.4032		
187	MDA-MB-231	MLN-8237	0.02	0.81	7.7274	0.1% DMSO				0.81	7.7274		
187	MDA-MB-231	BI-D1870	0.02	0.13	6.0099	0.1% DMSO				0.13	6.0099		
187	MDA-MB-231	Oligomycin	0.02	1.35	5.157	0.1% DMSO				1.35	5.157		
187	MDA-MB-231	BMS-754807	0.02	6.67	17.7422	0.1% DMSO				6.67	17.7422		
187	MDA-MB-231	HBX-41108	10	71.95	8.634	0.1% DMSO				71.95	8.634		
187	MDA-MB-231	Nutlin-3	0.02	-2.06	19.673	0.1% DMSO				-2.06	19.673		
187	MDA-MB-231	GGTI-298	0.002	0.41	9.8113	0.1% DMSO				0.41	9.8113		
187	MDA-MB-231	CIP 13-74	0.02	21.83	5.2392	0.1% DMSO				21.83	5.2392		
187	MDA-MB-231	BIBW-2992	0.002	-2.98	6.4964	0.1% DMSO				-2.98	6.4964		
187	MDA-MB-231	MK-2206	1.25	6.72	11.424	0.1% DMSO				6.72	11.424		
187	MDA-MB-231	Ritonavir	0.02	9.97	9.1724	0.1% DMSO				9.97	9.1724		
187	MDA-MB-231	MK-2206	0.002	4.86	16.524	0.1% DMSO				4.86	16.524		
187	MDA-MB-231	BI-D1870	10	7.59	2.8083	0.1% DMSO				7.59	2.8083		
187	MDA-MB-231	IMD 0354	0.16	12.49	1.6237	0.1% DMSO				12.49	1.6237		
187	MDA-MB-231	MS-275	1.25	46.15	10.6145	0.1% DMSO				46.15	10.6145		
187	MDA-MB-231	ML 130	0.002	13.92	24.36	0.1% DMSO				13.92	24.36		
187	MDA-MB-231	Gemcitabine	0.16	17.5	5.775	0.1% DMSO				17.5	5.775		
187	MDA-MB-231	Piperlongumine	0.002	-0.58	20.7698	0.1% DMSO				-0.58	20.7698		
187	MDA-MB-231	Flavopiridol	0.002	2.39	2.9636	0.1% DMSO				2.39	2.9636		
187	MDA-MB-231	NVP-TAE684	0.002	3.33	23.7096	0.1% DMSO				3.33	23.7096		
187	MDA-MB-231	MLN-4924	1.25	49.71	11.9304	0.1% DMSO				49.71	11.9304		
187	MDA-MB-231	Docetaxel	0.02	56.43	17.4933	0.1% DMSO				56.43	17.4933		
187	MDA-MB-231	PF 429242	1.25	-15.96	20.1096	0.1% DMSO				-15.96	20.1096		
187	MDA-MB-231	GDC-0941	0.02	-7.04	18.7968	0.1% DMSO				-7.04	18.7968		
187	MDA-MB-231	PNU 74654	1.25	0.43	13.1795	0.1% DMSO				0.43	13.1795		
187	MDA-MB-231	WZ4002	1.25	-18.36	24.9696	0.1% DMSO				-18.36	24.9696		
187	MDA-MB-231	JQ1	10	47.13	0.9426	0.1% DMSO				47.13	0.9426		
187	MDA-MB-231	CIP 13-74	10	72.61	2.1783	0.1% DMSO				72.61	2.1783		
187	MDA-MB-231	Vorinostat	0.02	-15.52	9.0016	0.1% DMSO				-15.52	9.0016		
187	MDA-MB-231	Mitomycin C	10	45.03	1.3509	0.1% DMSO				45.03	1.3509		
187	MDA-MB-231	Docetaxel	1.25	68.33	3.4165	0.1% DMSO				68.33	3.4165		
187	MDA-MB-231	PF3644022	0.002	13.52	2.4336	0.1% DMSO				13.52	2.4336		
187	MDA-MB-231	Carboplatin	0.002	45.92	71.6352	0.1% DMSO				45.92	71.6352		
187	MDA-MB-231	RO4929097	1.25	3.33	4.2957	0.1% DMSO				3.33	4.2957		
187	MDA-MB-231	Bay-11-7082	0.02	4.75	1.14	0.1% DMSO				4.75	1.14		
187	MDA-MB-231	Tivantinib	0.16	7.12	2.9192	0.1% DMSO				7.12	2.9192		
187	MDA-MB-231	Zibotentan	0.16	-7.77	13.209	0.1% DMSO				-7.77	13.209		
187	MDA-MB-231	PNU 74654	0.16	10.68	5.2332	0.1% DMSO				10.68	5.2332		
187	MDA-MB-231	Carboplatin	1.25	3.31	5.0312	0.1% DMSO				3.31	5.0312		
187	MDA-MB-231	Rapamycin	10	25.74	12.0978	0.1% DMSO				25.74	12.0978		
187	MDA-MB-231	BIBW-2992	1.25	27.28	1.364	0.1% DMSO				27.28	1.364		
187	MDA-MB-231	Oligomycin	12.5	17.31	1.731	0.1% DMSO				17.31	1.731		
187	MDA-MB-231	RO4929097	0.02	-0.01	0.7987	0.1% DMSO				-0.01	0.7987		
187	MDA-MB-231	RO4929097	0.16	-5.15	0	0.1% DMSO				-5.15	0		
187	MDA-MB-231	Etoposide	0.002	-0.88	6.864	0.1% DMSO				-0.88	6.864		
187	MDA-MB-231	MS-275	0.02	-0.06	10.6026	0.1% DMSO				-0.06	10.6026		
187	MDA-MB-231	Homoharringtonine	0.002	21.49	5.8023	0.1% DMSO				21.49	5.8023		
187	MDA-MB-231	PHA 665752	0.16	-11.72	8.9072	0.1% DMSO				-11.72	8.9072		
187	MDA-MB-231	Curcumin	1.25	-1.73	2.1625	0.1% DMSO				-1.73	2.1625		
187	MDA-MB-231	GSK690693	0.16	5.25	3.4125	0.1% DMSO				5.25	3.4125		
187	MDA-MB-231	PF-431396	0.002	-11.22	24.684	0.1% DMSO				-11.22	24.684		
187	MDA-MB-231	BMS-754807	0.002	14.65	10.841	0.1% DMSO				14.65	10.841		
187	MDA-MB-231	UNC0638	0.002	-9.59	8.8228	0.1% DMSO				-9.59	8.8228		
187	MDA-MB-231	Dasatinib	10	61.7	3.085	0.1% DMSO				61.7	3.085		
187	MDA-MB-231	UNC0638	0.16	15.27	19.0875	0.1% DMSO				15.27	19.0875		
187	MDA-MB-231	Metformin	0.002	8.44	0.0844	0.1% DMSO				8.44	0.0844		
187	MDA-MB-231	PF-573228	1.25	-0.35	0.385	0.1% DMSO				-0.35	0.385		
187	MDA-MB-231	MK-2206	10	24.42	8.3028	0.1% DMSO				24.42	8.3028		
187	MDA-MB-231	Atorvastatin	10	79.04	4.7424	0.1% DMSO				79.04	4.7424		
187	MDA-MB-231	Bay-11-7082	10	100.87	0	0.1% DMSO				100.87	0		
187	MDA-MB-231	Vandetanib	0.16	5.15	2.4205	0.1% DMSO				5.15	2.4205		
187	MDA-MB-231	NH125	0.002	-16.39	11.8008	0.1% DMSO				-16.39	11.8008		
187	MDA-MB-231	Zibotentan	1.25	-5.16	18.8856	0.1% DMSO				-5.16	18.8856		
187	MDA-MB-231	Etoposide	0.02	4.12	11.9892	0.1% DMSO				4.12	11.9892		
187	MDA-MB-231	JK 184	1.25	60.91	4.8728	0.1% DMSO				60.91	4.8728		
187	MDA-MB-231	CYT-387	0.16	2.43	24.0084	0.1% DMSO				2.43	24.0084		
187	MDA-MB-231	Paclitaxel	0.002	16.82	1.8502	0.1% DMSO				16.82	1.8502		
187	MDA-MB-231	YM155	0.002	61.78	15.445	0.1% DMSO				61.78	15.445		
187	MDA-MB-231	PF3644022	0.02	6.18	4.2024	0.1% DMSO				6.18	4.2024		
187	MDA-MB-231	Alectinib	0.08	12.39	6.9384	0.1% DMSO				12.39	6.9384		
187	MDA-MB-231	Obatoclax	0.16	16.23	11.0364	0.1% DMSO				16.23	11.0364		
187	MDA-MB-231	CMPD-1	0.02	-0.7	12.334	0.1% DMSO				-0.7	12.334		
187	MDA-MB-231	NVP-TAE684	0.16	12.81	17.0373	0.1% DMSO				12.81	17.0373		
187	MDA-MB-231	Carboplatin	0.16	3.27	16.7097	0.1% DMSO				3.27	16.7097		
187	MDA-MB-231	Metformin	0.16	10.62	23.7888	0.1% DMSO				10.62	23.7888		
187	MDA-MB-231	NH125	10	100.13	0	0.1% DMSO				100.13	0		
187	MDA-MB-231	Metformin	1.25	16.89	18.9168	0.1% DMSO				16.89	18.9168		
187	MDA-MB-231	ML 130	0.02	5.31	15.7176	0.1% DMSO				5.31	15.7176		
187	MDA-MB-231	AZD-7762	0.002	-2.31	13.4211	0.1% DMSO				-2.31	13.4211		
187	MDA-MB-231	XAV 939	0.16	20.7	10.971	0.1% DMSO				20.7	10.971		
187	MDA-MB-231	Nelfinavir	1.25	4.66	12.5354	0.1% DMSO				4.66	12.5354		
187	MDA-MB-231	MK-2206	0.16	8.81	7.4004	0.1% DMSO				8.81	7.4004		
187	MDA-MB-231	PF-431396	1.25	14.71	26.6251	0.1% DMSO				14.71	26.6251		
187	MDA-MB-231	Tozasertib	0.002	8.88	1.6872	0.1% DMSO				8.88	1.6872		
187	MDA-MB-231	JNK inhibitor II	0.16	10.54	6.1132	0.1% DMSO				10.54	6.1132		
187	MDA-MB-231	SB 218078	0.002	-2.7	16.875	0.1% DMSO				-2.7	16.875		
187	MDA-MB-231	Enzastaurin	10	-0.75	9.2775	0.1% DMSO				-0.75	9.2775		
187	MDA-MB-231	Homoharringtonine	1.25	85.89	2.5767	0.1% DMSO				85.89	2.5767		
187	MDA-MB-231	Tivantinib	10	56.1	6.171	0.1% DMSO				56.1	6.171		
187	MDA-MB-231	Vandetanib	0.002	-7.94	6.1138	0.1% DMSO				-7.94	6.1138		
187	MDA-MB-231	Stattic	0.02	4.46	6.5562	0.1% DMSO				4.46	6.5562		
187	MDA-MB-231	Homoharringtonine	0.16	50.11	16.0352	0.1% DMSO				50.11	16.0352		
187	MDA-MB-231	STA-4783	0.02	76.56	18.3744	0.1% DMSO				76.56	18.3744		
187	MDA-MB-231	Imatinib	10	14.31	17.4582	0.1% DMSO				14.31	17.4582		
187	MDA-MB-231	BI-D1870	0.16	-7.64	1.6044	0.1% DMSO				-7.64	1.6044		
187	MDA-MB-231	BX 513	0.16	-1.19	2.7608	0.1% DMSO				-1.19	2.7608		
187	MDA-MB-231	5-nonyloxytryptamine oxalate	0.16	2.23	15.5654	0.1% DMSO				2.23	15.5654		
187	MDA-MB-231	Flavopiridol	0.02	-0.43	5.9082	0.1% DMSO				-0.43	5.9082		
187	MDA-MB-231	Trifluoperazine	0.002	-3.72	4.7244	0.1% DMSO				-3.72	4.7244		
187	MDA-MB-231	PF-431396	0.16	8.8	16.192	0.1% DMSO				8.8	16.192		
187	MDA-MB-231	Dasatinib	0.16	50.77	7.6155	0.1% DMSO				50.77	7.6155		
187	MDA-MB-231	Alectinib	0.01	13.92	3.7584	0.1% DMSO				13.92	3.7584		
187	MDA-MB-231	Dactinomycin	0.002	52.51	23.6295	0.1% DMSO				52.51	23.6295		
187	MDA-MB-231	Atorvastatin	0.16	7.23	13.737	0.1% DMSO				7.23	13.737		
187	MDA-MB-231	Thioridazine	10	10.96	1.644	0.1% DMSO				10.96	1.644		
187	MDA-MB-231	BI-2536	0.001	-2.32	12.2032	0.1% DMSO				-2.32	12.2032		
187	MDA-MB-231	5-fluorouracil	0.02	-16.08	1.9296	0.1% DMSO				-16.08	1.9296		
187	MDA-MB-231	Gemcitabine	1.25	29.03	11.3217	0.1% DMSO				29.03	11.3217		
187	MDA-MB-231	Bosutinib	10	30.33	2.7297	0.1% DMSO				30.33	2.7297		
187	MDA-MB-231	Cerulenin	0.02	-6.75	30.8475	0.1% DMSO				-6.75	30.8475		
187	MDA-MB-231	Sorafenib	0.002	-9.32	16.5896	0.1% DMSO				-9.32	16.5896		
187	MDA-MB-231	Piperlongumine	10	83.97	4.1985	0.1% DMSO				83.97	4.1985		
187	MDA-MB-231	KP372-1	10	100.96	0	0.1% DMSO				100.96	0		
187	MDA-MB-231	XAV 939	0.002	20.02	21.6216	0.1% DMSO				20.02	21.6216		
187	MDA-MB-231	Dapagliflozin	1.25	0.96	17.1264	0.1% DMSO				0.96	17.1264		
187	MDA-MB-231	MK-1775	1.25	42.64	6.396	0.1% DMSO				42.64	6.396		
187	MDA-MB-231	Trifluorothymidine	1.25	-14.74	19.3094	0.1% DMSO				-14.74	19.3094		
187	MDA-MB-231	YM155	0.02	92.94	0.9294	0.1% DMSO				92.94	0.9294		
187	MDA-MB-231	AZD-4547	0.002	3.72	2.5668	0.1% DMSO				3.72	2.5668		
187	MDA-MB-231	Embelin	0.002	13.8	24.012	0.1% DMSO				13.8	24.012		
187	MDA-MB-231	Lapatinib	0.002	-2.66	8.8046	0.1% DMSO				-2.66	8.8046		
187	MDA-MB-231	Vismodegib	0.02	8.21	3.7766	0.1% DMSO				8.21	3.7766		
187	MDA-MB-231	Rosiglitazone	1.25	3.17	0.3487	0.1% DMSO				3.17	0.3487		
187	MDA-MB-231	Mitomycin C	0.16	-8.36	8.1928	0.1% DMSO				-8.36	8.1928		
187	MDA-MB-231	Rosiglitazone	0.02	4.34	23.3926	0.1% DMSO				4.34	23.3926		
187	MDA-MB-231	Hydroxychloroquine	0.002	-3.88	9.5448	0.1% DMSO				-3.88	9.5448		
187	MDA-MB-231	Bosutinib	1.25	3.67	8.9181	0.1% DMSO				3.67	8.9181		
187	MDA-MB-231	GGTI-298	0.16	2.87	10.7625	0.1% DMSO				2.87	10.7625		
187	MDA-MB-231	Vismodegib	10	5.78	13.005	0.1% DMSO				3.3	16.203		
187	MDA-MB-231	PD-0332991	0.02	4.8	5.904	0.1% DMSO				4.8	5.904		
187	MDA-MB-231	Topotecan	0.002	15.93	25.9659	0.1% DMSO				15.93	25.9659		
187	MDA-MB-231	Nutlin-3	0.16	10.28	1.2336	0.1% DMSO				10.28	1.2336		
187	MDA-MB-231	GANT61	10	3.97	2.382	0.1% DMSO				3.97	2.382		
187	MDA-MB-231	Atorvastatin	0.002	12.05	3.374	0.1% DMSO				12.05	3.374		
187	MDA-MB-231	Flavopiridol	1.25	85.47	3.4188	0.1% DMSO				85.47	3.4188		
187	MDA-MB-231	Tivantinib	0.02	4.81	21.8374	0.1% DMSO				4.81	21.8374		
187	MDA-MB-231	Verapamil	0.16	-1.26	2.6082	0.1% DMSO				-1.26	2.6082		
187	MDA-MB-231	5-fluorouracil	1.25	5.53	6.636	0.1% DMSO				5.53	6.636		
187	MDA-MB-231	BX 513	0.002	5.5	5.5	0.1% DMSO				5.5	5.5		
187	MDA-MB-231	NVP-TAE684	0.02	6.21	9.8739	0.1% DMSO				6.21	9.8739		
187	MDA-MB-231	KP372-1	0.02	7.82	5.865	0.1% DMSO				7.82	5.865		
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	0.1% DMSO				17.02	13.2756		
187	MDA-MB-231	GSK690693	0.002	-8.74	13.8966	0.1% DMSO				-8.74	13.8966		
187	MDA-MB-231	Syk Inhibitor	10	-2.23	17.4609	0.1% DMSO				-2.23	17.4609		
187	MDA-MB-231	AZD-4547	10	22.43	0.2243	0.1% DMSO				22.43	0.2243		
187	MDA-MB-231	2-deoxy-D-glucose	125	3.08	11.4268	0.1% DMSO				3.08	11.4268		
187	MDA-MB-231	IMD 0354	0.02	30.5	28.06	0.1% DMSO				30.5	28.06		
187	MDA-MB-231	Tozasertib	10	33.79	1.3516	0.1% DMSO				33.79	1.3516		
187	MDA-MB-231	CMPD-1	1.25	17.61	5.1069	0.1% DMSO				17.61	5.1069		
187	MDA-MB-231	Topotecan	0.16	24.62	35.699	0.1% DMSO				24.62	35.699		
187	MDA-MB-231	PD-0332991	0.002	7.31	1.3889	0.1% DMSO				7.31	1.3889		
187	MDA-MB-231	IMD 0354	10	95.26	0.9526	0.1% DMSO				95.26	0.9526		
187	MDA-MB-231	GANT61	1.25	-1.79	2.7387	0.1% DMSO				-1.79	2.7387		
187	MDA-MB-231	AZD-4547	0.02	4.38	3.723	0.1% DMSO				4.38	3.723		
187	MDA-MB-231	SB 218078	10	3.89	7.9745	0.1% DMSO				3.89	7.9745		
187	MDA-MB-231	Metformin	0.02	25.55	29.127	0.1% DMSO				25.55	29.127		
187	MDA-MB-231	Verapamil	0.02	-14.96	25.432	0.1% DMSO				-14.96	25.432		
187	MDA-MB-231	Rosiglitazone	0.16	4.52	14.5092	0.1% DMSO				4.52	14.5092		
187	MDA-MB-231	BIBW-2992	0.16	1.2	1.5	0.1% DMSO				1.2	1.5		
187	MDA-MB-231	GSK690693	1.25	0.56	6.9944	0.1% DMSO				0.56	6.9944		
187	MDA-MB-231	WZ4002	0.02	-13.69	22.9992	0.1% DMSO				-13.69	22.9992		
187	MDA-MB-231	Nutlin-3	0.002	-2.99	3.4385	0.1% DMSO				-2.99	3.4385		
187	MDA-MB-231	Temsirolimus	1.25	10.77	27.4635	0.1% DMSO				10.77	27.4635		
187	MDA-MB-231	JK 184	0.02	19.23	14.8071	0.1% DMSO				19.23	14.8071		
187	MDA-MB-231	KP372-1	1.25	99.6	0	0.1% DMSO				99.6	0		
187	MDA-MB-231	PF-431396	0.02	2.46	17.2446	0.1% DMSO				2.46	17.2446		
187	MDA-MB-231	WZ4002	0.002	-3.69	35.8668	0.1% DMSO				-3.69	35.8668		
187	MDA-MB-231	BI-2536	0.01	6.26	3.5056	0.1% DMSO				6.26	3.5056		
187	MDA-MB-231	2-deoxy-D-glucose	1.95	2.52	7.8372	0.1% DMSO				2.52	7.8372		
187	MDA-MB-231	Vismodegib	1.25	3.12	7.8936	0.1% DMSO				3.12	7.8936		
187	MDA-MB-231	NVP-231	0.02	2.85	21.1185	0.1% DMSO				2.85	21.1185		
187	MDA-MB-231	PF-573228	0.002	14.24	11.5344	0.1% DMSO				14.24	11.5344		
187	MDA-MB-231	ABT-263	10	74.34	5.2038	0.1% DMSO				74.34	5.2038		
187	MDA-MB-231	17-DMAG	1.25	88.99	0.8899	0.1% DMSO				88.99	0.8899		
187	MDA-MB-231	Vismodegib	0.16	10.11	0	0.1% DMSO				10.11	0		
187	MDA-MB-231	I-BET	0.16	5.6	1.176	0.1% DMSO				5.6	1.176		
187	MDA-MB-231	Verapamil	10	5.6	1.568	0.1% DMSO				5.6	1.568		
187	MDA-MB-231	Trametinib	0.63	70.96	7.8056	0.1% DMSO				70.96	7.8056		
187	MDA-MB-231	Mitomycin C	0.02	-8.9	9.167	0.1% DMSO				-8.9	9.167		
187	MDA-MB-231	Cerulenin	0.002	3.73	1.7531	0.1% DMSO				3.73	1.7531		
187	MDA-MB-231	Nelfinavir	10	16.95	16.4415	0.1% DMSO				16.95	16.4415		
187	MDA-MB-231	Nelfinavir	0.02	27.28	0.2728	0.1% DMSO				27.28	0.2728		
187	MDA-MB-231	Carboplatin	10	4.59	9.3177	0.1% DMSO				4.59	9.3177		
187	MDA-MB-231	5-nonyloxytryptamine oxalate	0.002	-9.45	13.986	0.1% DMSO				-9.45	13.986		
187	MDA-MB-231	Stattic	0.16	6.1	10.004	0.1% DMSO				6.1	10.004		
187	MDA-MB-231	5-nonyloxytryptamine oxalate	10	29.21	0.5842	0.1% DMSO				29.21	0.5842		
187	MDA-MB-231	Trifluoperazine	1.25	5.53	10.2858	0.1% DMSO				5.53	10.2858		
187	MDA-MB-231	Vorinostat	0.16	-2	11.66	0.1% DMSO				-2	11.66		
187	MDA-MB-231	AZD-7762	10	90.51	0.9051	0.1% DMSO				90.51	0.9051		
187	MDA-MB-231	Syk Inhibitor	0.002	-17.3	10.207	0.1% DMSO				-17.3	10.207		
187	MDA-MB-231	BRD-7389	0.16	-1.53	30.5541	0.1% DMSO				-1.53	30.5541		
187	MDA-MB-231	PD173074	1.25	-4.82	22.3648	0.1% DMSO				-4.82	22.3648		
187	MDA-MB-231	CMPD-1	0.16	-4.1	26.404	0.1% DMSO				-4.1	26.404		
187	MDA-MB-231	Hydroxychloroquine	0.02	-7.64	6.5704	0.1% DMSO				-7.64	6.5704		
187	MDA-MB-231	17-DMAG	0.16	65.73	3.2865	0.1% DMSO				65.73	3.2865		
187	MDA-MB-231	Tipifarnib	10	27.64	13.2672	0.1% DMSO				27.64	13.2672		
187	MDA-MB-231	Oligomycin	100	11.78	0.8246	0.1% DMSO				11.78	0.8246		
187	MDA-MB-231	Dapagliflozin	0.02	-2.6	1.716	0.1% DMSO				-2.6	1.716		
187	MDA-MB-231	Efavirenz	0.002	5.94	5.4054	0.1% DMSO				5.94	5.4054		
187	MDA-MB-231	GSK690693	0.02	-8	11.36	0.1% DMSO				-8	11.36		
187	MDA-MB-231	MK-2206	0.02	-4.16	31.1584	0.1% DMSO				-4.16	31.1584		
187	MDA-MB-231	2-deoxy-D-glucose	0.24	6.89	15.7781	0.1% DMSO				6.89	15.7781		
187	MDA-MB-231	Alectinib	5	10.26	13.338	0.1% DMSO				10.26	13.338		
187	MDA-MB-231	ABT-888	1.25	1.09	15.9576	0.1% DMSO				1.09	15.9576		
187	MDA-MB-231	CYT-387	1.25	-0.97	8.1771	0.1% DMSO				-0.97	8.1771		
187	MDA-MB-231	Triapine	1.25	28.35	39.4065	0.1% DMSO				28.35	39.4065		
187	MDA-MB-231	PF-573228	0.16	15.32	23.5928	0.1% DMSO				15.32	23.5928		
187	MDA-MB-231	Erlotinib	0.002	6.5	3.77	0.1% DMSO				6.5	3.77		
187	MDA-MB-231	PF3644022	1.25	6.05	2.178	0.1% DMSO				6.05	2.178		
187	MDA-MB-231	Vismodegib	0.002	-4.01	24.4209	0.1% DMSO				-4.01	24.4209		
187	MDA-MB-231	Triapine	10	36.71	3.3039	0.1% DMSO				36.71	3.3039		
