expt_no	Cell_line	first_agent	conc_first_agent (uM)	first_agent_inhibition (%)	first_agent_stddev	second_agent	conc_second_agent (uM)	second_agent_inhibition (%)	second_agent_stddev	combo_observed Inhibition (%)	combo_stddev	bliss (%)	observed_bliss_diff
187	MDA-MB-231	XL-184	3	17.43	13.7697	JK 184	0.02	19.23	14.8071	51.39	0	33.31	18.08
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	BMS-754807	1.25	20	17.6	47.2	0.944	29.15	18.05
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Nutlin-3	10	14.75	1.475	47.28	20.3304	29.26	18.02
187	MDA-MB-231	XL-184	3	17.43	13.7697	Obatoclax	0.16	16.23	11.0364	48.76	12.19	30.83	17.93
187	MDA-MB-231	Vismodegib	10	5.78	13.005	MK-2206	0.16	8.81	7.4004	32.01	9.9231	14.08	17.93
187	MDA-MB-231	Vismodegib	10	3.3	16.203	MK-2206	0.16	8.81	7.4004	32.01	9.9231	14.08	17.93
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	ABT-263	10	74.34	5.2038	93.64	5.6184	75.74	17.9
187	MDA-MB-231	Vismodegib	10	5.78	13.005	Vinorelbine	1.25	49.76	3.4832	70.52	2.1156	52.66	17.86
187	MDA-MB-231	Vismodegib	10	3.3	16.203	Vinorelbine	1.25	49.76	3.4832	70.52	2.1156	52.66	17.86
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Erlotinib	10	23.72	10.1996	45.63	3.6504	27.88	17.75
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Trifluorothymidine	0.02	5.61	3.0294	34.15	2.3905	16.41	17.74
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Dapagliflozin	0.002	1.67	7.8657	36.07	4.6891	18.41	17.66
187	MDA-MB-231	XL-184	3	17.43	13.7697	Atorvastatin	0.02	-6.32	13.7144	29.86	15.8258	12.21	17.65
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Dapagliflozin	0.002	1.67	7.8657	24.64	4.4352	7.04	17.6
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	BI-2536	0.08	18.71	3.1807	40.72	15.4736	23.15	17.57
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	MK-2206	0.02	-4.16	31.1584	25.32	24.054	7.76	17.56
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Embelin	0.02	-6.63	3.8454	47.76	2.388	30.22	17.54
187	MDA-MB-231	Crizotinib	1	34.56	10.368	MK-1775	0.002	-9.39	21.8787	45.82	0.9164	28.42	17.4
187	MDA-MB-231	XL-184	3	17.43	13.7697	BEZ-235	0.002	-13.93	8.7759	23.29	17.2346	5.93	17.36
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	RO4929097	0.02	-0.01	0.7987	34.35	0.687	17.01	17.34
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Homoharringtonine	0.02	-2.74	0.137	26.35	3.9525	9.01	17.34
187	MDA-MB-231	XL-184	3	17.43	13.7697	Trametinib	0.08	54.25	0	79.43	9.5316	62.22	17.21
187	MDA-MB-231	Vismodegib	10	5.78	13.005	NVP-LDE225	0.002	-10.58	22.6412	12.95	4.662	-4.19	17.14
187	MDA-MB-231	Vismodegib	10	3.3	16.203	NVP-LDE225	0.002	-10.58	22.6412	12.95	4.662	-4.19	17.14
187	MDA-MB-231	XL-184	3	17.43	13.7697	AZD-7762	1.25	31.07	4.6605	60.17	4.8136	43.08	17.09
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Verapamil	0.02	-14.96	25.432	15.28	1.6808	-1.81	17.09
187	MDA-MB-231	Vismodegib	10	3.3	16.203	PF 429242	1.25	-15.96	20.1096	7.8	23.01	-9.26	17.06
187	MDA-MB-231	Vismodegib	10	5.78	13.005	PF 429242	1.25	-15.96	20.1096	7.8	23.01	-9.26	17.06
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Pemetrexed	0.02	2.19	10.3806	30.4	1.52	13.38	17.02
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Dasatinib	0.02	1.25	4.35	52.39	0	35.38	17.01
187	MDA-MB-231	Vismodegib	10	5.78	13.005	MK-2206	10	24.42	8.3028	45.78	2.289	28.79	16.99
187	MDA-MB-231	Vismodegib	10	3.3	16.203	MK-2206	10	24.42	8.3028	45.78	2.289	28.79	16.99
187	MDA-MB-231	Vismodegib	10	5.78	13.005	5-nonyloxytryptamine oxalate	0.002	-9.45	13.986	13.83	12.0321	-3.12	16.95
187	MDA-MB-231	Vismodegib	10	3.3	16.203	5-nonyloxytryptamine oxalate	0.002	-9.45	13.986	13.83	12.0321	-3.12	16.95
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	MK-2206	0.16	8.81	7.4004	36.18	2.8944	19.24	16.94
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Oligomycin	1.56	8.66	5.9754	41.15	3.292	24.21	16.94
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Trifluoperazine	0.002	-3.72	4.7244	18.82	2.4466	1.94	16.88
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Carboplatin	10	4.59	9.3177	37.68	12.4344	20.83	16.85
187	MDA-MB-231	Vismodegib	10	5.78	13.005	PD173074	1.25	-4.82	22.3648	18.06	0.7224	1.24	16.82
187	MDA-MB-231	Vismodegib	10	3.3	16.203	PD173074	1.25	-4.82	22.3648	18.06	0.7224	1.24	16.82
187	MDA-MB-231	XL-184	3	17.43	13.7697	Orlistat	10	10.03	2.5075	42.52	1.2756	25.71	16.81
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	RO4929097	0.002	2.42	0.3146	35.83	5.3745	19.03	16.8
187	MDA-MB-231	XL-184	3	17.43	13.7697	PD-0332991	0.16	15.89	11.9175	47.29	12.2954	30.55	16.74
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Trifluorothymidine	1.25	-14.74	19.3094	15.06	7.53	-1.61	16.67
187	MDA-MB-231	XL-184	3	17.43	13.7697	Vandetanib	10	5.5	7.15	38.6	8.492	21.97	16.63
187	MDA-MB-231	XL-184	3	17.43	13.7697	NH125	0.002	-16.39	11.8008	20.53	2.8742	3.9	16.63
187	MDA-MB-231	XL-184	3	17.43	13.7697	Vandetanib	0.02	-4.99	18.0139	29.94	5.3892	13.31	16.63
187	MDA-MB-231	XL-184	3	17.43	13.7697	EHT-1864	0.16	-17.97	20.6655	19.19	8.2517	2.59	16.6
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Vorinostat	0.02	-15.52	9.0016	14.3	17.017	-2.3	16.6
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Vorinostat	0.02	-15.52	9.0016	7.38	5.3136	-9.21	16.59
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Carboplatin	1.25	3.31	5.0312	36.3	1.815	19.77	16.53
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Sunitinib	10	19.05	32.385	44.76	6.714	28.31	16.45
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Rapamycin	10	25.74	12.0978	54.82		38.38	16.44
187	MDA-MB-231	XL-184	3	17.43	13.7697	PF3644022	10	-8.91	15.147	26.42	9.247	10.07	16.35
187	MDA-MB-231	XL-184	3	17.43	13.7697	Sorafenib	0.16	-11.12	13.1216	24.58	23.5968	8.25	16.33
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	SB225002	0.02	2.76	3.4776	35.61	3.561	19.31	16.3
187	MDA-MB-231	XL-184	3	17.43	13.7697	RO4929097	0.002	2.42	0.3146	35.6	3.56	19.43	16.17
187	MDA-MB-231	Vismodegib	10	5.78	13.005	AZD-4547	10	22.43	0.2243	43.04	12.4816	26.91	16.13
187	MDA-MB-231	Vismodegib	10	3.3	16.203	AZD-4547	10	22.43	0.2243	43.04	12.4816	26.91	16.13
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	2-deoxy-D-glucose	1000	3.53	6.9894	24.93	7.9776	8.8	16.13
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Trametinib	0.01	32.07	9.3003	51.87	10.8927	35.78	16.09
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Digoxin	0.02	-0.22	9.0926	32.91	35.2137	16.84	16.07
187	MDA-MB-231	Vismodegib	10	5.78	13.005	BI-D1870	0.16	-7.64	1.6044	14.65	11.427	-1.42	16.07
187	MDA-MB-231	Vismodegib	10	3.3	16.203	BI-D1870	0.16	-7.64	1.6044	14.65	11.427	-1.42	16.07
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Digoxin	1.25	81.58	6.5264	100.68	0	84.72	15.96
187	MDA-MB-231	Vismodegib	10	5.78	13.005	5-fluorouracil	0.02	-16.08	1.9296	6.58	14.6076	-9.37	15.95
187	MDA-MB-231	Vismodegib	10	3.3	16.203	5-fluorouracil	0.02	-16.08	1.9296	6.58	14.6076	-9.37	15.95
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	MK-2206	10	24.42	8.3028	49.01	22.0545	33.07	15.94
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Flavopiridol	0.002	2.39	2.9636	29.46	3.8298	13.56	15.9
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Trifluoperazine	0.16	-23.43	2.5773	6.57	4.0077	-9.31	15.88
187	MDA-MB-231	Vismodegib	10	5.78	13.005	Carfilzomib	0.002	-15.18	30.2082	7.31	5.5556	-8.52	15.83
187	MDA-MB-231	Vismodegib	10	3.3	16.203	Carfilzomib	0.002	-15.18	30.2082	7.31	5.5556	-8.52	15.83
187	MDA-MB-231	Vismodegib	10	5.78	13.005	MLN-8237	0.16	12.41	2.9784	33.27	14.6388	17.47	15.8
187	MDA-MB-231	Vismodegib	10	3.3	16.203	MLN-8237	0.16	12.41	2.9784	33.27	14.6388	17.47	15.8
187	MDA-MB-231	XL-184	3	17.43	13.7697	AZD-8931	0.002	-2	3.44	31.57	8.5239	15.78	15.79
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	AZD-8931	10	14.34	15.057	34.81	6.2658	19.02	15.79
187	MDA-MB-231	XL-184	3	17.43	13.7697	I-BET	10	32.93	14.8185	60.38	1.2076	44.62	15.76
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Carfilzomib	0.002	-15.18	30.2082	6.86	0.343	-8.89	15.75
187	MDA-MB-231	Vismodegib	10	5.78	13.005	I-BET	10	32.93	14.8185	52.47	5.247	36.81	15.66
187	MDA-MB-231	Vismodegib	10	3.3	16.203	I-BET	10	32.93	14.8185	52.47	5.247	36.81	15.66
187	MDA-MB-231	XL-184	3	17.43	13.7697	YM155	0.002	61.78	15.445	84.08	1.6816	68.44	15.64
187	MDA-MB-231	XL-184	3	17.43	13.7697	Lapatinib	0.02	7.08	1.3452	38.89	5.0557	23.28	15.61
187	MDA-MB-231	XL-184	3	17.43	13.7697	HBX-41108	0.02	-1.17	26.6292	31.93	5.1088	16.46	15.47
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Carfilzomib	0.002	-15.18	30.2082	13.44	14.784	-2	15.44
187	MDA-MB-231	XL-184	3	17.43	13.7697	OSI-906	10	23.09	10.8523	51.92	8.3072	36.5	15.42
187	MDA-MB-231	Vismodegib	10	5.78	13.005	MK-2206	0.02	-4.16	31.1584	17.15	2.2295	1.86	15.29
187	MDA-MB-231	Vismodegib	10	3.3	16.203	MK-2206	0.02	-4.16	31.1584	17.15	2.2295	1.86	15.29
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	BIBW-2992	0.16	1.2	1.5	27.77	2.4993	12.5	15.27
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	NVP-LDE225	0.002	-10.58	22.6412	23.44	2.8128	8.24	15.2
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Ritonavir	1.25	-16.78	5.7052	18.29	1.0974	3.1	15.19
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	WZ4002	0.002	-3.69	35.8668	29.14	0.8742	13.96	15.18
187	MDA-MB-231	Crizotinib	1	34.56	10.368	IMD 0354	0.002	-0.21	16.4724	49.58	10.4118	34.42	15.16
187	MDA-MB-231	Vismodegib	10	3.3	16.203	Decitabine	0.002	-11.15	19.847	10.41	1.9779	-4.73	15.14
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	MLN-8237	10	31.28	4.692	50.17	20.5697	35.03	15.14
187	MDA-MB-231	Vismodegib	10	5.78	13.005	Decitabine	0.002	-11.15	19.847	10.41	1.9779	-4.73	15.14
187	MDA-MB-231	XL-184	3	17.43	13.7697	Carboplatin	10	4.59	9.3177	36.32	2.9056	21.22	15.1
187	MDA-MB-231	XL-184	3	17.43	13.7697	Temsirolimus	10	-1.82	9.9554	31.02	1.8612	15.93	15.09
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	PF 429242	10	-9.7	18.624	17.94	9.3288	2.85	15.09
187	MDA-MB-231	Vismodegib	10	3.3	16.203	HBX-41108	0.02	-1.17	26.6292	19.75	0.5925	4.68	15.07
187	MDA-MB-231	Vismodegib	10	5.78	13.005	HBX-41108	0.02	-1.17	26.6292	19.75	0.5925	4.68	15.07
187	MDA-MB-231	Vismodegib	10	5.78	13.005	Orlistat	0.002	-9.13	17.9861	12.23	0.9784	-2.82	15.05
187	MDA-MB-231	Vismodegib	10	3.3	16.203	Orlistat	0.002	-9.13	17.9861	12.23	0.9784	-2.82	15.05
187	MDA-MB-231	XL-184	3	17.43	13.7697	Trametinib	0.01	32.07	9.3003	58.96	20.0464	43.91	15.05
187	MDA-MB-231	Crizotinib	1	34.56	10.368	NVP-TAE684	10	68.74	6.874	94.55	3.782	79.54	15.01
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Dasatinib	0.02	1.25	4.35	21.63	13.6269	6.64	14.99
187	MDA-MB-231	XL-184	3	17.43	13.7697	WZ4002	1.25	-18.36	24.9696	17.24	16.2056	2.27	14.97
187	MDA-MB-231	XL-184	3	17.43	13.7697	Tipifarnib	10	27.64	13.2672	55.21	4.9689	40.25	14.96
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	JNK inhibitor II	1.25	8.47	4.8279	28.4		13.47	14.93
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	AZD-8931	10	14.34	15.057	39.05	3.905	24.14	14.91
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Oligomycin	0.02	1.35	5.157	50.28	2.514	35.44	14.84
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Enzastaurin	1.25	-1.31	21.5757	25.1	7.028	10.28	14.82
187	MDA-MB-231	Crizotinib	1	34.56	10.368	ABT-263	10	74.34	5.2038	98.01	0.9801	83.21	14.8
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	BX 513	10	46.44	9.288	67.36	0	52.57	14.79
187	MDA-MB-231	XL-184	3	17.43	13.7697	JQ1	0.16	5.99	2.0965	37.15	14.86	22.38	14.77
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	5-fluorouracil	0.002	-21.01	16.3878	7.58	10.6878	-7.17	14.75
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Ritonavir	0.16	1.23	41.8569	27.28	9.2752	12.53	14.75
187	MDA-MB-231	XL-184	3	17.43	13.7697	Gemcitabine	0.002	-1.73	4.5153	30.75	13.8375	16	14.75
187	MDA-MB-231	XL-184	3	17.43	13.7697	AZD-8931	10	14.34	15.057	44.01	0	29.27	14.74
187	MDA-MB-231	XL-184	3	17.43	13.7697	UNC0638	0.002	-9.59	8.8228	24.22	17.4384	9.51	14.71
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Vandetanib	0.002	-7.94	6.1138	44.06	8.812	29.36	14.7
187	MDA-MB-231	XL-184	3	17.43	13.7697	PD-0332991	0.002	7.31	1.3889	38.17	17.5582	23.47	14.7
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Orlistat	0.002	-9.13	17.9861	43.28	0.8656	28.59	14.69
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	JQ1	1.25	36.57	6.2169	54.7	2.735	40.03	14.67
187	MDA-MB-231	Crizotinib	1	34.56	10.368	RO4929097	10	9.39	14.2728	55.36	7.1968	40.7	14.66
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	NVP-TAE684	0.16	12.81	17.0373	37.44	7.8624	22.78	14.66
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Syk Inhibitor	0.002	-17.3	10.207	37.87	11.361	23.24	14.63
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Erlotinib	0.02	2.68	3.4572	22.61	13.3399	7.99	14.62
187	MDA-MB-231	XL-184	3	17.43	13.7697	SB 218078	10	3.89	7.9745	35.25	21.855	20.64	14.61
187	MDA-MB-231	XL-184	3	17.43	13.7697	Flavopiridol	0.02	-0.43	5.9082	31.66	9.498	17.07	14.59
187	MDA-MB-231	Crizotinib	1	34.56	10.368	NVP-LDE225	0.02	-18.02	18.2002	37.34	10.4552	22.77	14.57
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Oligomycin	100	11.78	0.8246	36.41	17.1127	21.87	14.54
187	MDA-MB-231	Vismodegib	10	5.78	13.005	EHT-1864	0.02	-8.12	2.436	12.64	6.32	-1.87	14.51
187	MDA-MB-231	Vismodegib	10	3.3	16.203	EHT-1864	0.02	-8.12	2.436	12.64	6.32	-1.87	14.51
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	RO4929097	1.25	3.33	4.2957	23.07	12.9192	8.61	14.46
187	MDA-MB-231	Vismodegib	10	5.78	13.005	JQ1	0.16	5.99	2.0965	25.81	20.3899	11.42	14.39
187	MDA-MB-231	Vismodegib	10	3.3	16.203	JQ1	0.16	5.99	2.0965	25.81	20.3899	11.42	14.39
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Rapamycin	0.02	1.73	16.089	50.04	2.502	35.69	14.35
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Verapamil	0.02	-14.96	25.432	5.65	21.018	-8.68	14.33
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Trifluorothymidine	1.25	-14.74	19.3094	39.24	10.9872	24.91	14.33
187	MDA-MB-231	XL-184	3	17.43	13.7697	BI-2536	0.08	18.71	3.1807	47.13	15.0816	32.88	14.25
187	MDA-MB-231	Crizotinib	1	34.56	10.368	GDC-0941	0.02	-7.04	18.7968	44.16	7.9488	29.95	14.21
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	ABT-888	1.25	1.09	15.9576	32.09	11.2315	17.92	14.17
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	5-fluorouracil	10	13.9	15.707	32.77	11.4695	18.6	14.17
187	MDA-MB-231	XL-184	3	17.43	13.7697	WZ4002	0.16	-26.19	22.2615	9.97	12.3628	-4.2	14.17
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	UNC0638	0.002	-9.59	8.8228	10.5	14.595	-3.61	14.11
187	MDA-MB-231	XL-184	3	17.43	13.7697	Carboplatin	0.16	3.27	16.7097	34.23	14.0343	20.13	14.1
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Carboplatin	0.16	3.27	16.7097	28.42	4.263	14.34	14.08
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	GGTI-298	10	16.91	9.1314	45.09	1.3527	31.05	14.04
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	CMPD-1	1.25	17.61	5.1069	45.64	5.4768	31.63	14.01
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	PX 12	0.16	-15.31	34.2944	5	9.95	-9.01	14.01
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Vandetanib	0.02	-4.99	18.0139	26.84	11.0044	12.88	13.96
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Oxaliplatin	10	4.16	31.1168	51.22	5.6342	37.28	13.94
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Ritonavir	0.002	3.22	32.7152	28.22	5.9262	14.29	13.93
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	BEZ-235	0.13	44.09	6.6135	64.41	0.6441	50.49	13.92
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	PX 12	10	39.72	0.3972	60.54	0.6054	46.62	13.92
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Rapamycin	0.002	22.23	15.3387	49.36		35.47	13.89
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Vandetanib	10	5.5	7.15	52.01	9.8819	38.16	13.85
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	BI-D1870	10	7.59	2.8083	26.46	13.7592	12.64	13.82
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	BRD-7389	1.25	25.3	7.084	47.65	5.2415	33.85	13.8
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	EHT-1864	1.25	-23.66	7.8078	4.28	10.272	-9.51	13.79
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	RO4929097	0.16	-5.15	0	20.63	3.7134	6.88	13.75
187	MDA-MB-231	XL-184	3	17.43	13.7697	Zibotentan	0.02	-5.8	25.578	26.37	7.911	12.64	13.73
187	MDA-MB-231	Crizotinib	1	34.56	10.368	WZ4002	1.25	-18.36	24.9696	36.27	11.6064	22.55	13.72
187	MDA-MB-231	Vismodegib	10	5.78	13.005	NVP-TAE684	1.25	34.42	8.9492	51.92	5.7112	38.21	13.71
187	MDA-MB-231	Vismodegib	10	3.3	16.203	NVP-TAE684	1.25	34.42	8.9492	51.92	5.7112	38.21	13.71
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Rapamycin	1.25	32.27	3.8724	57.47		43.8	13.67
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	NVP-LDE225	0.002	-10.58	22.6412	15.72	2.9868	2.07	13.65
187	MDA-MB-231	XL-184	3	17.43	13.7697	CIP 13-74	1.25	40.31	24.5891	64.33	10.9361	50.71	13.62
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	BRD-7389	10	42.88	6.432	59.61	2.9805	46	13.61
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	WZ4002	0.16	-26.19	22.2615	1.85	0.333	-11.75	13.6
187	MDA-MB-231	XL-184	3	17.43	13.7697	NVP-231	1.25	20.04	0.8016	47.52	1.9008	33.98	13.54
187	MDA-MB-231	Vismodegib	10	5.78	13.005	Ritonavir	0.16	1.23	41.8569	20.44	19.0092	6.94	13.5
187	MDA-MB-231	Vismodegib	10	3.3	16.203	Ritonavir	0.16	1.23	41.8569	20.44	19.0092	6.94	13.5
187	MDA-MB-231	Vismodegib	10	5.78	13.005	Vandetanib	10	5.5	7.15	24.46	6.3596	10.96	13.5
187	MDA-MB-231	Vismodegib	10	3.3	16.203	Vandetanib	10	5.5	7.15	24.46	6.3596	10.96	13.5
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	5-fluorouracil	0.02	-16.08	1.9296	3.75	25.05	-9.74	13.49
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Cerulenin	10	17	8.84	59.15	8.281	45.68	13.47
187	MDA-MB-231	XL-184	3	17.43	13.7697	GDC-0941	0.16	12.3	12.669	41.06	12.318	27.59	13.47
187	MDA-MB-231	Crizotinib	1	34.56	10.368	GGTI-298	10	16.91	9.1314	59.09	6.4999	45.63	13.46
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	BRD-7389	1.25	25.3	7.084	42.83	17.132	29.38	13.45
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	AZD-4547	10	22.43	0.2243	49.07	3.4349	35.63	13.44
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Zibotentan	0.02	-5.8	25.578	25.64	0.2564	12.21	13.43
187	MDA-MB-231	XL-184	3	17.43	13.7697	PD-0332991	1.25	29.56	4.1384	55.27	11.6067	41.84	13.43
187	MDA-MB-231	Crizotinib	1	34.56	10.368	Stattic	0.002	-3.8	1.444	45.49	1.8196	32.07	13.42
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Embelin	1.25	-3.03	0.0606	22.16	3.7672	8.76	13.4
187	MDA-MB-231	XL-184	3	17.43	13.7697	Hydroxychloroquine	0.16	-10.76	13.8804	21.88	7.0016	8.55	13.33
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Ritonavir	1.25	-16.78	5.7052	9.91	11.5947	-3.42	13.33
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	Decitabine	0.16	-4.21	13.893	14.8	22.792	1.48	13.32
187	MDA-MB-231	Vismodegib	10	5.78	13.005	Efavirenz	10	0.3	4.374	19.38	4.0698	6.06	13.32
187	MDA-MB-231	Vismodegib	10	3.3	16.203	Efavirenz	10	0.3	4.374	19.38	4.0698	6.06	13.32
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Mitomycin C	10	45.03	1.3509	64.63	3.8778	51.32	13.31
187	MDA-MB-231	XL-184	3	17.43	13.7697	PHA 665752	1.25	-5.97	19.4025	25.7	2.57	12.5	13.2
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Simvastatin	0.005	3.68	2.208	27.89	25.6588	14.7	13.19
187	MDA-MB-231	Crizotinib	1	34.56	10.368	WZ4002	0.16	-26.19	22.2615	30.61	13.1623	17.42	13.19
187	MDA-MB-231	Crizotinib	1	34.56	10.368	RO4929097	0.02	-0.01	0.7987	47.7	7.155	34.55	13.15
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	Vorinostat	0.16	-2	11.66	22.82	5.2486	9.67	13.15
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	Rosiglitazone	0.002	-9.35	13.09	22.41	8.7399	9.26	13.15
187	MDA-MB-231	Crizotinib	1	34.56	10.368	JK 184	0.02	19.23	14.8071	60.28	0	47.14	13.14
187	MDA-MB-231	Vismodegib	10	5.78	13.005	PHA 665752	1.25	-5.97	19.4025	13.26	0.1326	0.16	13.1
187	MDA-MB-231	Vismodegib	10	3.3	16.203	PHA 665752	1.25	-5.97	19.4025	13.26	0.1326	0.16	13.1
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	5-nonyloxytryptamine oxalate	1.25	7.04	4.224	35.95	7.5495	22.86	13.09
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	MLN-8237	0.002	-2.62	7.3622	16.06	6.424	2.98	13.08
187	MDA-MB-231	XL-184	3	17.43	13.7697	NVP-LDE225	10	25.94	7.5226	51.92	5.192	38.85	13.07
187	MDA-MB-231	Erlotinib	3	11.44	11.0968	NVP-TAE684	0.02	6.21	9.8739	29.98	3.5976	16.94	13.04
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	MK-2206	10	24.42	8.3028	50.32	3.0192	37.28	13.04
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	EHT-1864	10	-18.13	26.8324	1.35	9.234	-11.68	13.03
187	MDA-MB-231	Everolimus	0.03	5.46	11.7936	PF 429242	10	-9.7	18.624	9.32	3.1688	-3.71	13.03
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	NVP-LDE225	0.02	-18.02	18.2002	15.04	12.784	2.07	12.97
187	MDA-MB-231	Crizotinib	1	34.56	10.368	BEZ-235	0.002	-13.93	8.7759	38.39	6.9102	25.44	12.95
187	MDA-MB-231	XL-184	3	17.43	13.7697	Orlistat	0.02	7.63	10.8346	36.68	6.9692	23.73	12.95
187	MDA-MB-231	XL-184	3	17.43	13.7697	OSI-906	1.25	10.47	4.188	39.01	9.3624	26.08	12.93
187	MDA-MB-231	Paclitaxel	0.003	17.02	13.2756	WZ4002	10	-17.76	27.1728	15.18	30.5118	2.28	12.9
