Cellline	Drug	Dose	Inhibition
SkMel5	decitabine	0.1	156.7997295
SkMel5	decitabine	0.5	101.6658509
SkMel5	Docetaxel	1e-04	579.7289215
SkMel5	Docetaxel	5e-04	27.1477766
SkMel5	erlotinib	0.8	28.11842498
SkMel5	erlotinib	4	70.93613468
SkMel5	etoposide	0.02	118.6552947
SkMel5	etoposide	0.1	86.79741357
SkMel5	everolimus	0.02	122.0573422
SkMel5	everolimus	0.1	59.95766775
SkMel5	fingolimod	2	113.7124872
SkMel5	fingolimod	10	34.17000148
SkMel5	fludarabine	0.2	188.4708827
SkMel5	fludarabine	1	19.00605442
SkMel5	gemcitabine	4e-04	36.34695748
SkMel5	gemcitabine	0.002	91.10718085
SkMel5	ruxolitinib	1	101.0989116
SkMel5	ruxolitinib	5	95.12354504
SkMel5	lapatinib	0.8	90.73327057
SkMel5	lapatinib	4	74.46608201
SkMel5	lenalidomide	1	142.5853839
SkMel5	lenalidomide	5	98.7119803
SkMel5	nilotinib	0.2	155.5303899
SkMel5	nilotinib	1	65.36118189
SkMel5	nilutamide	1	71.88643728
SkMel5	nilutamide	5	129.0873815
SkMel5	Pazopanib	0.4	440.0112493
SkMel5	Pazopanib	2	94.66776871
SkMel5	pioglitazone	2	73.48886842
SkMel5	pioglitazone	10	80.52430303
SkMel5	PLX4720	0.08	82.00430335
SkMel5	PLX4720	0.4	63.29461661
SkMel5	sorafenib	0.4	68.39471734
SkMel5	sorafenib	2	90.28217763
SkMel5	stibogluconate	2	60.30690206
SkMel5	stibogluconate	10	95.5864308
SkMel5	sunitinib	0.4	36.68171401
SkMel5	sunitinib	2	57.06688435
SkMel5	temozolomide	2	110.3663515
SkMel5	temozolomide	10	92.92972963
SkMel5	vincristine	1e-04	38.97542639
SkMel5	vincristine	5e-04	117.1237133
SkMel5	vismodegib/GDC0449	1	133.1141359
SkMel5	vismodegib/GDC0449	5	103.8750657
SkMel5	vorinostat/SAHA	0.08	187.4925156
SkMel5	vorinostat/SAHA	0.4	84.87332999
SkMel5	AZD7762	0.02	68.08272831
SkMel5	AZD7762	0.1	96.71356776
SkMel5	CHIR265	0.08	263.5798072
SkMel5	CHIR265	0.4	35.66589252
SkMel5	IMD0354	0.016	98.05448895
SkMel5	IMD0354	0.08	111.0103135
SkMel5	Nutlin-3	0.1	67.83342936
SkMel5	Nutlin-3	0.5	102.6179242
SkMel5	OSU03012	1	94.12512756
SkMel5	OSU03012	5	63.74570057
SkMel5	PF04217903	1	95.23215887
SkMel5	PF04217903	5	96.23204004
SkMel5	PF562271	0.08	94.5309377
SkMel5	PF562271	0.4	52.96736895
SkMel5	SNS-032	0.01	104.1494926
SkMel5	SNS-032	0.05	61.18336183
SkMel5	SNS314	8e-04	65.82973893
SkMel5	SNS314	0.004	54.35519299
SkMel5	ABT263	0.4	584.3730023
SkMel5	ABT263	2	81.77313006
SkMel5	bivanib/BI2536	0.001	95.50094848
SkMel5	bivanib/BI2536	0.005	54.55275716
SkMel5	CX4945	0.4	221.7507888
SkMel5	CX4945	2	105.7916222
SkMel5	Darinaparsin	0.4	104.1928962
SkMel5	Darinaparsin	2	59.50959257
SkMel5	ENMD2076	0.04	93.80838642
SkMel5	ENMD2076	0.2	83.65640753
SkMel5	EX527	2	56.93830731
SkMel5	EX527	10	72.54876958
SkMel5	FK866	0.01	137.5466767
SkMel5	FK866	0.05	119.7403514
SkMel5	Indole-3-carbinol	0.8	48.18938946
SkMel5	Indole-3-carbinol	4	126.4388904
SkMel5	Lestaurtinib	0.004	147.8051735
SkMel5	Lestaurtinib	0.02	60.42875034
SkMel5	MK1775	0.02	32.11213391
SkMel5	MK1775	0.1	61.84280263
SkMel5	MK2206	0.4	129.8820817
SkMel5	MK2206	2	55.98937067
SkMel5	NVP-BEZ235	0.004	146.7742658
SkMel5	NVP-BEZ235	0.02	62.48443013
SkMel5	RKI983	0.4	91.76229341
SkMel5	RKI983	2	85.86004789
SkMel5	selumetinib/AZD6244	0.015	284.707646
SkMel5	selumetinib/AZD6244	0.075	63.84850336
SkMel5	Tideglusib/TZDZ-8	0.4	119.7074566
SkMel5	Tideglusib/TZDZ-8	2	113.3600407
SkMel5	Tozasertib/VX680	0.006	51.39947445
SkMel5	Tozasertib/VX680	0.03	92.64830116
SkMel5	Veliparib/ABT888	1.4	123.0347239
SkMel5	Veliparib/ABT888	7	82.13576383
SkMel5	VX702	0.4	227.6708503
SkMel5	VX702	2	88.14568216
SkMel5	XL147	0.8	125.615173
SkMel5	XL147	4	91.46840645
SkMel5	YM155	4e-04	161.5777944
SkMel5	YM155	0.002	27.86529718
SkMel5	cediranib/AZD2171	0.4	122.6405487
SkMel5	cediranib/AZD2171	2	74.35365462
SkMel5	Dovitinib/CHIR-258	0.1	158.7011082
SkMel5	Dovitinib/CHIR-258	0.5	59.60805563
SkMel5	Enzastaurin	0.8	181.3719143
SkMel5	Enzastaurin	4	88.98437886
SkMel5	Midostaurin/PKC412	0.08	83.29583617
SkMel5	Midostaurin/PKC412	0.4	60.24840138
SkMel5	OSI906	0.4	512.790728
SkMel5	OSI906	2	93.46018285
SkMel5	palbociclib/PD332991	0.04	207.3996218
SkMel5	palbociclib/PD332991	0.2	71.67564948
SkMel5	Perifosine	0.4	94.04758886
SkMel5	Perifosine	2	104.5808099
SkMel5	STA4783	0.006	216.8419357
SkMel5	STA4783	0.03	53.15277156
SkMel5	Tamatinib/R406	0.4	127.9966973
SkMel5	Tamatinib/R406	2	70.6989131
SkMel5	Tanespimycin/17-AAG	0.002	163.7229592
SkMel5	Tanespimycin/17-AAG	0.01	99.75300354
SkMel5	tipifarnib	0.01	60.51723578
SkMel5	tipifarnib	0.05	82.88261938
SkMel5	vatalanib/PTK787	2	114.5344336
SkMel5	vatalanib/PTK787	10	61.4675673
SkMel5	A769662	2	78.67568761
SkMel5	A769662	10	92.78206037
SkMel5	AS252424	1	74.08030123
SkMel5	AS252424	5	75.75505863
SkMel5	BI78D3	0.2	268.7404696
SkMel5	BI78D3	1	115.877232
SkMel5	BID1870	0.2	78.85016723
SkMel5	BID1870	1	67.65149413
SkMel5	BMS536924	0.2	79.68172191
SkMel5	BMS536924	1	89.49517918
SkMel5	C75	1	78.28207169
SkMel5	C75	5	75.79841088
SkMel5	Dorsomorphin	0.4	82.83699797
SkMel5	Dorsomorphin	2	65.98677481
SkMel5	Embelin	1.2	81.50423933
SkMel5	Embelin	6	96.79201424
SkMel5	FH535	1	544.7714155
SkMel5	FH535	5	64.89667242
SkMel5	GSK0660	1	160.0366634
SkMel5	GSK0660	5	67.3526425
SkMel5	GSK650394	0.16	98.59321049
SkMel5	GSK650394	0.8	76.63782531
SkMel5	GW0742	2	34.60010643
SkMel5	GW0742	10	89.9674071
SkMel5	GW2580	1	33.64014171
SkMel5	GW2580	5	96.4040483
SkMel5	GW441756	0.4	306.5004208
SkMel5	GW441756	2	81.80336288
SkMel5	GW9662	2	84.35484384
SkMel5	GW9662	10	76.21857369
SkMel5	HIF-1i	2	162.2049499
SkMel5	HIF-1i	10	77.56376087
SkMel5	IPA3	0.8	136.4301334
SkMel5	IPA3	4	72.53462561
SkMel5	JNK5a	0.008	140.1038504
SkMel5	JNK5a	0.04	107.932894
SkMel5	JZL184	1	70.77534653
SkMel5	JZL184	5	119.7987716
SkMel5	KU0063794	0.02	236.1135213
SkMel5	KU0063794	0.1	65.20905073
SkMel5	KU55933	1	304.6627354
SkMel5	KU55933	5	86.20153225
SkMel5	L779450	0.2	274.1816625
SkMel5	L779450	1	60.27946064
SkMel5	LFM-A13	2	65.22803477
SkMel5	LFM-A13	10	104.9495468
SkMel5	LSN415169	1	122.2481093
SkMel5	LSN415169	5	103.8970111
SkMel5	NVP-TAE684	0.08	86.84347902
SkMel5	NVP-TAE684	0.4	73.81100741
SkMel5	PD173074	0.1	67.43190075
SkMel5	PD173074	0.5	92.10691682
SkMel5	PIM-1 4a	2	185.3430263
SkMel5	PIM-1 4a	10	80.25850083
SkMel5	QS11	1	108.3934453
SkMel5	QS11	5	50.55440726
SkMel5	SrcI1	2	77.48846331
SkMel5	SrcI1	10	66.82666553
SkMel5	SU6656	0.4	163.3367915
SkMel5	SU6656	2	65.71198938
SkMel5	T0901317	1.4	76.33662076
SkMel5	T0901317	7	67.21519265
SkMel5	TCS401	1.666666667	158.2698489
SkMel5	TCS401	8.333333333	80.19853184
SkMel5	Tie2i	1	135.7865498
SkMel5	Tie2i	5	92.28817308
SkMel5	U73122	0.4	194.5908139
SkMel5	U73122	2	79.23877163
SkMel5	vasastrol	0.4	217.0569072
SkMel5	vasastrol	2	98.45802025
SkMel5	Wnti	0.1	250.252334
SkMel5	Wnti	0.5	26.63353273
SkMel5	XAV939	2	86.0747617
SkMel5	XAV939	10	68.90013242
SkMel5	ZM336372	2	167.2505798
SkMel5	ZM336372	10	75.50854954
COLO829	Bexarotene	2	29.99362189
COLO829	Bexarotene	10	92.3655271
COLO829	Bortezomib	0.001	182.6951814
COLO829	Bortezomib	0.005	15.36065925
COLO829	cisplatin	1.6	89.91490842
COLO829	cisplatin	8	73.07895153
COLO829	CP690550	1	56.43617851
COLO829	CP690550	5	84.91337083
COLO829	Crizotinib/PF2341066	0.2	68.35986969
COLO829	Crizotinib/PF2341066	1	87.32980421
COLO829	dasatanib	0.004	152.6660464
COLO829	dasatanib	0.02	60.46989965
COLO829	decitabine	0.1	89.6818237
COLO829	decitabine	0.5	76.57372345
COLO829	Docetaxel	1e-04	178.3562688
COLO829	Docetaxel	5e-04	39.96021719
COLO829	erlotinib	0.8	112.3508026
COLO829	erlotinib	4	75.02982714
COLO829	etoposide	0.02	220.9330606
COLO829	etoposide	0.1	110.8450845
COLO829	everolimus	0.02	130.7232202
COLO829	everolimus	0.1	78.90584467
COLO829	fingolimod	2	82.65943885
COLO829	fingolimod	10	47.88842721
COLO829	fludarabine	0.2	133.6338501
COLO829	fludarabine	1	117.3962711
COLO829	gemcitabine	4e-04	70.26627278
COLO829	gemcitabine	0.002	36.92168608
COLO829	ruxolitinib	1	124.0837865
COLO829	ruxolitinib	5	107.4186465
COLO829	lapatinib	0.8	142.1478242
COLO829	lapatinib	4	72.8955229
COLO829	lenalidomide	1	36.93716156
COLO829	lenalidomide	5	77.13524029
COLO829	nilotinib	0.2	88.26725234
COLO829	nilotinib	1	105.6908535
COLO829	nilutamide	1	91.54470209
COLO829	nilutamide	5	130.1076869
COLO829	Pazopanib	0.4	68.79318738
COLO829	Pazopanib	2	99.68606979
COLO829	pioglitazone	2	60.85367123
COLO829	pioglitazone	10	89.57492088
COLO829	PLX4720	0.08	56.12623836
COLO829	PLX4720	0.4	65.94263826
COLO829	sorafenib	0.4	76.38050059
COLO829	sorafenib	2	118.3030446
COLO829	stibogluconate	2	112.9588514
COLO829	stibogluconate	10	110.5253129
COLO829	sunitinib	0.4	87.83154958
COLO829	sunitinib	2	118.5199691
COLO829	temozolomide	2	123.0990353
COLO829	temozolomide	10	77.7234106
COLO829	vincristine	1e-04	136.6198323
COLO829	vincristine	5e-04	108.8201048
COLO829	vismodegib/GDC0449	1	118.3810739
COLO829	vismodegib/GDC0449	5	84.00263368
COLO829	vorinostat/SAHA	0.08	182.8888681
COLO829	vorinostat/SAHA	0.4	81.12007423
COLO829	AZD7762	0.02	93.94466149
COLO829	AZD7762	0.1	73.16878775
COLO829	CHIR265	0.08	116.765616
COLO829	CHIR265	0.4	58.28272618
COLO829	IMD0354	0.016	87.98088291
COLO829	IMD0354	0.08	101.773947
COLO829	Nutlin-3	0.1	72.75798458
COLO829	Nutlin-3	0.5	71.26143607
COLO829	OSU03012	1	151.2328827
COLO829	OSU03012	5	62.92292841
COLO829	PF04217903	1	42.25414511
COLO829	PF04217903	5	99.89714329
COLO829	PF562271	0.08	84.94301447
COLO829	PF562271	0.4	87.32828999
COLO829	SNS-032	0.01	57.91546304
COLO829	SNS-032	0.05	73.69537407
COLO829	SNS314	8e-04	112.8815883
COLO829	SNS314	0.004	81.10244909
COLO829	ABT263	0.4	97.763284
COLO829	ABT263	2	77.22102237
COLO829	bivanib/BI2536	0.001	44.58289926
COLO829	bivanib/BI2536	0.005	80.67094749
COLO829	CX4945	0.4	41.86018252
COLO829	CX4945	2	52.25486396
COLO829	Darinaparsin	0.4	71.84822441
COLO829	Darinaparsin	2	73.68803441
COLO829	ENMD2076	0.04	53.14366082
COLO829	ENMD2076	0.2	84.84607843
COLO829	EX527	2	121.0052503
COLO829	EX527	10	121.4619945
COLO829	FK866	0.01	217.4685318
COLO829	FK866	0.05	56.3892885
COLO829	Indole-3-carbinol	0.8	108.9646642
COLO829	Indole-3-carbinol	4	104.8737183
COLO829	Lestaurtinib	0.004	88.12454947
COLO829	Lestaurtinib	0.02	87.40492757
COLO829	MK1775	0.02	106.8316865
COLO829	MK1775	0.1	90.57603058
COLO829	MK2206	0.4	226.075287
COLO829	MK2206	2	69.18290113
COLO829	NVP-BEZ235	0.004	71.03994794
COLO829	NVP-BEZ235	0.02	86.10756859
COLO829	RKI983	0.4	69.15936179
COLO829	RKI983	2	94.63681055
COLO829	selumetinib/AZD6244	0.015	84.50850331
COLO829	selumetinib/AZD6244	0.075	94.17206118
COLO829	Tideglusib/TZDZ-8	0.4	135.8373062
COLO829	Tideglusib/TZDZ-8	2	101.357281
COLO829	Tozasertib/VX680	0.006	31.31368437
COLO829	Tozasertib/VX680	0.03	55.72584125
COLO829	Veliparib/ABT888	1.4	150.1239512
COLO829	Veliparib/ABT888	7	79.04957116
COLO829	VX702	0.4	31.09624095
COLO829	VX702	2	91.61003274
COLO829	XL147	0.8	72.87565598
COLO829	XL147	4	79.84996603
COLO829	YM155	4e-04	199.5396502
COLO829	YM155	0.002	79.8263301
COLO829	cediranib/AZD2171	0.4	122.0126619
COLO829	cediranib/AZD2171	2	79.2432265
COLO829	Dovitinib/CHIR-258	0.1	87.01313027
COLO829	Dovitinib/CHIR-258	0.5	81.20248048
COLO829	Enzastaurin	0.8	105.5102241
COLO829	Enzastaurin	4	115.3377583
COLO829	Midostaurin/PKC412	0.08	177.75485
COLO829	Midostaurin/PKC412	0.4	63.03298515
COLO829	OSI906	0.4	136.1145302
COLO829	OSI906	2	108.967638
COLO829	palbociclib/PD332991	0.04	83.0030786
COLO829	palbociclib/PD332991	0.2	87.75978208
COLO829	Perifosine	0.4	76.57086229
COLO829	Perifosine	2	120.3332574
COLO829	STA4783	0.006	143.5939407
COLO829	STA4783	0.03	67.48707244
COLO829	Tamatinib/R406	0.4	75.28158981
COLO829	Tamatinib/R406	2	94.27646741
COLO829	Tanespimycin/17-AAG	0.002	79.76536767
COLO829	Tanespimycin/17-AAG	0.01	78.5014433
COLO829	tipifarnib	0.01	128.0661345
COLO829	tipifarnib	0.05	83.38102906
COLO829	vatalanib/PTK787	2	127.881618
COLO829	vatalanib/PTK787	10	60.24487131
COLO829	A769662	2	170.9403511
COLO829	A769662	10	88.33408271
COLO829	AS252424	1	105.0709077
COLO829	AS252424	5	83.25108298
COLO829	BI78D3	0.2	113.9084842
COLO829	BI78D3	1	92.28680535
COLO829	BID1870	0.2	140.7682097
COLO829	BID1870	1	101.9894143
COLO829	BMS536924	0.2	57.53313016
COLO829	BMS536924	1	86.76512446
COLO829	C75	1	119.5149265
COLO829	C75	5	95.92309121
COLO829	Dorsomorphin	0.4	83.77419073
COLO829	Dorsomorphin	2	84.66111849
COLO829	Embelin	1.2	61.04168228
COLO829	Embelin	6	71.81084313
COLO829	FH535	1	113.3233886
COLO829	FH535	5	81.8426053
COLO829	GSK0660	1	153.0604278
COLO829	GSK0660	5	101.0235095
COLO829	GSK650394	0.16	83.30850543
COLO829	GSK650394	0.8	83.61201509
COLO829	GW0742	2	96.52502575
COLO829	GW0742	10	101.3927526
COLO829	GW2580	1	21.28918928
COLO829	GW2580	5	86.65954158
COLO829	GW441756	0.4	87.69905923
COLO829	GW441756	2	117.1592361
COLO829	GW9662	2	99.87487341
COLO829	GW9662	10	61.25103812
COLO829	HIF-1i	2	109.312105
COLO829	HIF-1i	10	90.74244446
COLO829	IPA3	0.8	90.66092215
COLO829	IPA3	4	107.7995668
COLO829	JNK5a	0.008	64.58274356
COLO829	JNK5a	0.04	113.7451135
COLO829	JZL184	1	143.9894358
COLO829	JZL184	5	82.20777951
COLO829	KU0063794	0.02	165.7157243
COLO829	KU0063794	0.1	80.92595605
COLO829	KU55933	1	99.03176127
COLO829	KU55933	5	97.08473014
COLO829	L779450	0.2	100.1523068
COLO829	L779450	1	72.12988576
COLO829	LFM-A13	2	66.85396485
COLO829	LFM-A13	10	82.3334563
COLO829	LSN415169	1	42.31133762
COLO829	LSN415169	5	79.83830385
COLO829	NVP-TAE684	0.08	82.30853854
COLO829	NVP-TAE684	0.4	94.51215588
COLO829	PD173074	0.1	69.69519697
COLO829	PD173074	0.5	86.44588968
COLO829	PIM-1 4a	2	36.31482984
COLO829	PIM-1 4a	10	126.3844888
COLO829	QS11	1	50.85998812
COLO829	QS11	5	97.35164366
COLO829	SrcI1	2	51.47245426
COLO829	SrcI1	10	99.6089506
COLO829	SU6656	0.4	111.0704862
COLO829	SU6656	2	96.37562156
COLO829	T0901317	1.4	138.1563462
COLO829	T0901317	7	71.7730158
COLO829	TCS401	1.666666667	85.8760271
COLO829	TCS401	8.333333333	93.76936303
COLO829	Tie2i	1	54.18911822
COLO829	Tie2i	5	98.83680952
COLO829	U73122	0.4	82.06351007
COLO829	U73122	2	89.75798009
COLO829	vasastrol	0.4	102.0113417
COLO829	vasastrol	2	93.74929587
COLO829	Wnti	0.1	170.5743684
COLO829	Wnti	0.5	26.23418697
COLO829	XAV939	2	29.72254382
COLO829	XAV939	10	132.1692105
COLO829	ZM336372	2	205.0567687
COLO829	ZM336372	10	89.39028644
A101D	Bexarotene	2	161.4083942
A101D	Bexarotene	10	112.5952477
A101D	Bortezomib	0.001	291.4077564
A101D	Bortezomib	0.005	14.52919391
A101D	cisplatin	1.6	31.5993657
A101D	cisplatin	8	75.14221085
A101D	CP690550	1	149.8971671
A101D	CP690550	5	112.8169853
A101D	Crizotinib/PF2341066	0.2	34.35563681
A101D	Crizotinib/PF2341066	1	81.78223635
A101D	dasatanib	0.004	162.7001507
A101D	dasatanib	0.02	64.88508669
A101D	decitabine	0.1	174.6858643
A101D	decitabine	0.5	86.31794193
A101D	Docetaxel	1e-04	120.1704744
A101D	Docetaxel	5e-04	41.9533786
A101D	erlotinib	0.8	42.02571143
A101D	erlotinib	4	73.23151236
A101D	etoposide	0.02	90.69667037
A101D	etoposide	0.1	89.32815483
A101D	everolimus	0.02	145.6550993
A101D	everolimus	0.1	81.92917075
A101D	fingolimod	2	50.37791228
A101D	fingolimod	10	6.558195571
A101D	fludarabine	0.2	92.66186847
A101D	fludarabine	1	91.8947359
A101D	gemcitabine	4e-04	322.9982812
A101D	gemcitabine	0.002	63.48290922
A101D	ruxolitinib	1	47.20219597
A101D	ruxolitinib	5	97.75775609
A101D	lapatinib	0.8	105.5073791
A101D	lapatinib	4	72.62365902
A101D	lenalidomide	1	89.76975412
A101D	lenalidomide	5	90.36095272
A101D	nilotinib	0.2	43.00517671
A101D	nilotinib	1	103.3536172
A101D	nilutamide	1	76.93898382
A101D	nilutamide	5	131.090537
A101D	Pazopanib	0.4	141.4327348
A101D	Pazopanib	2	88.7311578
A101D	pioglitazone	2	27.72790277
A101D	pioglitazone	10	97.79013654
A101D	PLX4720	0.08	101.5782847
A101D	PLX4720	0.4	66.25154925
A101D	sorafenib	0.4	63.08698908
A101D	sorafenib	2	90.14982672
A101D	stibogluconate	2	41.06589603
A101D	stibogluconate	10	86.8687655
A101D	sunitinib	0.4	304.861708
A101D	sunitinib	2	59.14823389
A101D	temozolomide	2	54.56868684
A101D	temozolomide	10	65.10462245
A101D	vincristine	1e-04	223.847544
A101D	vincristine	5e-04	78.20046697
A101D	vismodegib/GDC0449	1	52.89456673
A101D	vismodegib/GDC0449	5	103.372332
A101D	vorinostat/SAHA	0.08	132.4834754
A101D	vorinostat/SAHA	0.4	94.98517609
A101D	AZD7762	0.02	31.6947973
A101D	AZD7762	0.1	73.53485496
A101D	CHIR265	0.08	169.4334069
A101D	CHIR265	0.4	58.8128669
A101D	IMD0354	0.016	70.66874225
A101D	IMD0354	0.08	97.36905373
A101D	Nutlin-3	0.1	98.11515319
A101D	Nutlin-3	0.5	72.29487273
A101D	OSU03012	1	72.35404542
A101D	OSU03012	5	86.96384528
A101D	PF04217903	1	167.2833653
A101D	PF04217903	5	118.6838197
A101D	PF562271	0.08	164.3882783
A101D	PF562271	0.4	75.60866001
A101D	SNS-032	0.01	56.84670785
A101D	SNS-032	0.05	88.84568388
A101D	SNS314	8e-04	36.71017669
A101D	SNS314	0.004	77.57825587
A101D	ABT263	0.4	136.2378031
A101D	ABT263	2	52.03994494
A101D	bivanib/BI2536	0.001	92.16142549
A101D	bivanib/BI2536	0.005	48.41169946
A101D	CX4945	0.4	170.321761
A101D	CX4945	2	66.00231544
A101D	Darinaparsin	0.4	160.8611474
A101D	Darinaparsin	2	93.32964195
A101D	ENMD2076	0.04	31.60583955
A101D	ENMD2076	0.2	92.19005158
A101D	EX527	2	89.22265172
A101D	EX527	10	96.39622812
A101D	FK866	0.01	29.84435573
A101D	FK866	0.05	113.2994339
A101D	Indole-3-carbinol	0.8	128.8104476
A101D	Indole-3-carbinol	4	106.344015
A101D	Lestaurtinib	0.004	101.9043196
A101D	Lestaurtinib	0.02	64.60483602
A101D	MK1775	0.02	56.02211813
A101D	MK1775	0.1	61.20223431
A101D	MK2206	0.4	54.19708053
A101D	MK2206	2	70.88702116
A101D	NVP-BEZ235	0.004	44.7112764
A101D	NVP-BEZ235	0.02	56.38023856
A101D	RKI983	0.4	70.95969034
A101D	RKI983	2	85.83287996
A101D	selumetinib/AZD6244	0.015	179.7827202
A101D	selumetinib/AZD6244	0.075	58.971091
A101D	Tideglusib/TZDZ-8	0.4	135.8878884
A101D	Tideglusib/TZDZ-8	2	102.7745257
A101D	Tozasertib/VX680	0.006	27.23828895
A101D	Tozasertib/VX680	0.03	73.99286913
A101D	Veliparib/ABT888	1.4	95.44628566
A101D	Veliparib/ABT888	7	95.66355162
A101D	VX702	0.4	45.88543339
A101D	VX702	2	121.4173657
A101D	XL147	0.8	95.05524019
A101D	XL147	4	109.770616
A101D	YM155	4e-04	152.5738977
A101D	YM155	0.002	63.81369056
A101D	cediranib/AZD2171	0.4	73.34033028
A101D	cediranib/AZD2171	2	112.8743276
A101D	Dovitinib/CHIR-258	0.1	42.13664978
A101D	Dovitinib/CHIR-258	0.5	78.81400786
A101D	Enzastaurin	0.8	55.32556702
A101D	Enzastaurin	4	97.33073969
A101D	Midostaurin/PKC412	0.08	56.45670701
A101D	Midostaurin/PKC412	0.4	71.44781883
A101D	OSI906	0.4	203.1339778
A101D	OSI906	2	87.66307653
A101D	palbociclib/PD332991	0.04	68.57210846
A101D	palbociclib/PD332991	0.2	69.87555544
A101D	Perifosine	0.4	56.80406494
A101D	Perifosine	2	83.49036386
A101D	STA4783	0.006	47.61540071
A101D	STA4783	0.03	73.33592777
A101D	Tamatinib/R406	0.4	137.3259091
A101D	Tamatinib/R406	2	31.98426042
A101D	Tanespimycin/17-AAG	0.002	227.0665235
A101D	Tanespimycin/17-AAG	0.01	74.88592654
A101D	tipifarnib	0.01	97.34957856
A101D	tipifarnib	0.05	101.3247141
A101D	vatalanib/PTK787	2	162.4403386
A101D	vatalanib/PTK787	10	76.80651178
A101D	A769662	2	28.27411895
A101D	A769662	10	92.20162403
A101D	AS252424	1	41.35582643
A101D	AS252424	5	118.6510315
A101D	BI78D3	0.2	52.08860325
A101D	BI78D3	1	89.94443666
A101D	BID1870	0.2	41.03972207
A101D	BID1870	1	58.07569
A101D	BMS536924	0.2	74.90625283
A101D	BMS536924	1	105.2905699
A101D	C75	1	27.06652077
A101D	C75	5	63.28173078
A101D	Dorsomorphin	0.4	84.28010609
A101D	Dorsomorphin	2	65.84229164
A101D	Embelin	1.2	6.912958426
A101D	Embelin	6	72.52787035
A101D	FH535	1	16.0945096
A101D	FH535	5	65.54400685
A101D	GSK0660	1	34.63024442
A101D	GSK0660	5	91.0463547
A101D	GSK650394	0.16	91.47613422
A101D	GSK650394	0.8	77.55921047
A101D	GW0742	2	11.26702242
A101D	GW0742	10	90.0727456
A101D	GW2580	1	9.320264476
A101D	GW2580	5	101.3255507
A101D	GW441756	0.4	21.25319928
A101D	GW441756	2	83.78084877
A101D	GW9662	2	41.05172676
A101D	GW9662	10	65.0296102
A101D	HIF-1i	2	12.50290846
A101D	HIF-1i	10	84.32118769
A101D	IPA3	0.8	35.94682699
A101D	IPA3	4	98.63005085
A101D	JNK5a	0.008	81.34000966
A101D	JNK5a	0.04	89.74981743
A101D	JZL184	1	67.05165575
A101D	JZL184	5	73.34150366
A101D	KU0063794	0.02	16.60543867
A101D	KU0063794	0.1	108.9704559
A101D	KU55933	1	25.30205953
A101D	KU55933	5	73.3722859
A101D	L779450	0.2	27.34864442
A101D	L779450	1	66.87004695
A101D	LFM-A13	2	27.89457884
A101D	LFM-A13	10	105.2425085
A101D	LSN415169	1	57.99278208
A101D	LSN415169	5	81.08736623
A101D	NVP-TAE684	0.08	11.66854506
A101D	NVP-TAE684	0.4	84.83665013
A101D	PD173074	0.1	30.634945
A101D	PD173074	0.5	107.949121
A101D	PIM-1 4a	2	34.04000802
A101D	PIM-1 4a	10	103.2149871
A101D	QS11	1	37.78860185
A101D	QS11	5	79.69950645
A101D	SrcI1	2	42.97473117
A101D	SrcI1	10	69.21673137
A101D	SU6656	0.4	110.3067646
A101D	SU6656	2	78.21929566
A101D	T0901317	1.4	67.37319875
A101D	T0901317	7	86.57579362
A101D	TCS401	1.666666667	23.99718797
A101D	TCS401	8.333333333	84.14500121
A101D	Tie2i	1	35.67174837
A101D	Tie2i	5	119.9963497
A101D	U73122	0.4	46.40616137
A101D	U73122	2	71.94760169
A101D	vasastrol	0.4	17.68023456
A101D	vasastrol	2	66.99134731
A101D	Wnti	0.1	52.05599011
A101D	Wnti	0.5	39.04120976
A101D	XAV939	2	15.66545783
A101D	XAV939	10	73.4683929
A101D	ZM336372	2	104.4218528
A101D	ZM336372	10	87.54729547
G361	Bexarotene	2	91.26348269
G361	Bexarotene	10	81.06767281
G361	Bortezomib	0.001	188.3029269
G361	Bortezomib	0.005	0.801509697
G361	cisplatin	1.6	87.18884623
G361	cisplatin	8	93.39882822
G361	CP690550	1	145.4542248
G361	CP690550	5	87.87174189
G361	Crizotinib/PF2341066	0.2	134.4854878
G361	Crizotinib/PF2341066	1	93.70144693
G361	dasatanib	0.004	65.95100456
G361	dasatanib	0.02	72.4652249
G361	decitabine	0.1	51.16883397
G361	decitabine	0.5	79.8741525
G361	Docetaxel	1e-04	521.9839502
G361	Docetaxel	5e-04	15.42374256
G361	erlotinib	0.8	77.20532849
G361	erlotinib	4	89.34197475
G361	etoposide	0.02	102.7433811
G361	etoposide	0.1	94.17513841
G361	everolimus	0.02	193.5602702
G361	everolimus	0.1	56.42947934
G361	fingolimod	2	61.90462961
G361	fingolimod	10	0.619276059
G361	fludarabine	0.2	119.1204326
G361	fludarabine	1	91.25360992
G361	gemcitabine	4e-04	114.4981826
G361	gemcitabine	0.002	30.70807457
G361	ruxolitinib	1	135.6722637
G361	ruxolitinib	5	76.93388259
G361	lapatinib	0.8	175.3695175
G361	lapatinib	4	86.31095582
G361	lenalidomide	1	178.9871858
G361	lenalidomide	5	73.48218396
G361	nilotinib	0.2	90.80308577
G361	nilotinib	1	107.7980499
G361	nilutamide	1	88.21980925
G361	nilutamide	5	146.4675046
G361	Pazopanib	0.4	94.49867333
G361	Pazopanib	2	84.21639848
G361	pioglitazone	2	94.32899039
G361	pioglitazone	10	91.80580643
