expt_no	cell_line	inhibition_calc_method	first_agent	conc_first_agent	first_agent_inhibition	first_agent_stddev	second_agent	conc_second_agent	second_agent_inhibition	second_agent_stddev	combo_observed	combo_stddev	bliss	observed_bliss_diff
260	PL45	41	IMD 0354	0.13	-21.5	7.095	IMD 0354	0.5	-4.74	2.607	40.25	0.805	-27.26	67.51
257	SU-86-86	41	Piperlongumine	2.5	11.39	3.417	Thapsigargin	0.001	4.86	6.7554	83.16	0.8316	15.7	67.46
260	PL45	41	JQ1	0.4894	7.16	2.4344	MLN-8237	0.0162	-24.69	2.9628	51.69	2.5845	-15.76	67.45
260	PL45	41	ABT-199	5	-14.21	3.6946	Flavopiridol	0.1381	5.92	9.5312	59.95	6.5945	-7.45	67.4
257	SU-86-86	41	GSK2334470	0.551	3.55	6.4965	Paclitaxel	0.001	11.31	1.9227	81.83	2.4549	14.46	67.37
260	PL45	41	Oligomycin	0.3089	6.24	6.9888	Thapsigargin	0.01	-14.38	5.6082	60.01	6.6011	-7.24	67.25
257	SU-86-86	41	Paclitaxel	0.001	11.31	1.9227	Simvastatin	1	5.93	3.0836	83.77	3.3508	16.57	67.2
257	SU-86-86	41	Piperlongumine	1	1.31	11.3839	Thapsigargin	0.001	4.86	6.7554	73.31	1.4662	6.11	67.2
260	PL45	41	SB225002	0.22	-14.22	5.9724	Simvastatin	1	-6.28	4.2704	45.74	4.1166	-21.39	67.13
257	SU-86-86	41	Erlotinib	0.038	0.43	1.8834	GDC-0941	0.154	4.32	2.8944	71.83	3.5915	4.73	67.1
260	PL45	41	MK-2206	0.1602	-6.58	1.1186	Thapsigargin	0.004	-17.52	2.9784	41.85	2.9295	-25.25	67.1
252	PANC-1	41	5-fluorouracil	0.926	17.86	8.7514	Simvastatin	1	4.71	8.007	88.8	5.328	21.73	67.07
260	PL45	41	SB225002	0.22	-14.22	5.9724	Thapsigargin	0.004	-17.52	2.9784	32.72	3.272	-34.23	66.95
260	PL45	41	Piperlongumine	1	-12.74	8.918	Vorinostat	0.4261	-16.32	3.9168	35.76	8.5824	-31.14	66.9
260	PL45	41	Oligomycin	7.4095	16.48	5.768	Thapsigargin	0.004	-17.52	2.9784	68.71	2.0613	1.85	66.86
260	PL45	41	IMD 0354	0.13	-21.5	7.095	Vorinostat	2.08	14.95	2.2425	63.46	1.9038	-3.34	66.8
251	MiaPaCa-2	41	GSK650394A	0.5955	-5.23	25.3132	SB225002	0.67	16.34	13.072	78.74	1.5748	11.96	66.78
257	SU-86-86	41	MK-2206	5	5.31	9.7173	Pemetrexed	0.0184	3.22	4.1538	75.1	7.51	8.36	66.74
260	PL45	41	Dasatinib	0.0139	5.59	5.0869	Vorinostat	0.7687	-21.78	4.7916	51.76	2.0704	-14.97	66.73
257	SU-86-86	41	Crizotinib	0.3	1.58	7.8526	MK-2206	0.1602	-4.95	12.276	63.39	7.6068	-3.29	66.68
260	PL45	41	BRD-7389	0.6297	-14.32	9.308	Piperlongumine	1	-12.74	8.918	37.78	3.0224	-28.88	66.66
260	PL45	41	Oligomycin	7.4095	16.48	5.768	Vorinostat	0.4261	-16.32	3.9168	69.51	0.6951	2.85	66.66
260	PL45	41	MLN-8237	0.0162	-24.69	2.9628	SB225002	0.67	-9.64	3.5668	29.9	3.887	-36.71	66.61
260	PL45	41	GSK650394A	0.5955	-19.74	12.831	MLN-8237	0.0162	-24.69	2.9628	17.26	5.178	-49.3	66.56
257	SU-86-86	41	Piperlongumine	2.5	11.39	3.417	Simvastatin	1	5.93	3.0836	83.08	4.154	16.64	66.44
260	PL45	41	BI-2536	0.0062	3.89	8.8303	JQ1	0.2087	-8.11	4.2983	62.5	6.25	-3.9	66.4
251	MiaPaCa-2	41	GSK2334470	8.616	13.77	2.0655	Thapsigargin	0.01	-17.57	9.3121	65.01	9.1014	-1.38	66.39
257	SU-86-86	41	Crizotinib	0.3	1.58	7.8526	GSK650394A	1.1269	-1.88	7.3132	66.11	15.2053	-0.27	66.38
260	PL45	41	SB225002	0.22	-14.22	5.9724	SB225002	0.67	-9.64	3.5668	41.11	2.4666	-25.23	66.34
257	SU-86-86	41	Paclitaxel	0.001	11.31	1.9227	Pemetrexed	0.0184	3.22	4.1538	80.49	3.2196	14.17	66.32
252	PANC-1	41	Thapsigargin	0.004	-10.67	27.5286	Thapsigargin	0.01	-1.43	10.2388	54.01		-12.25	66.26
260	PL45	41	IMD 0354	0.13	-21.5	7.095	Vorinostat	0.4261	-16.32	3.9168	24.83	2.9796	-41.33	66.16
257	SU-86-86	41	Thapsigargin	0.001	4.86	6.7554	Vorinostat	0.4261	6.34	5.1988	77.04	5.3928	10.89	66.15
257	SU-86-86	41	BIBW-2992	0.0143	1.5	8.58	BYL-719	1.5396	11.75	7.4025	79.2	4.752	13.07	66.13
260	PL45	41	CREBi1	4.2459	-0.68	3.7808	Oligomycin	7.4095	16.48	5.768	81.92	0.8192	15.91	66.01
260	PL45	41	Flavopiridol	0.1381	5.92	9.5312	JQ1	0.2087	-8.11	4.2983	64.23	5.7807	-1.71	65.94
252	PANC-1	41	Thapsigargin	0.004	-10.67	27.5286	Vorinostat	0.4261	-14.42	13.2664	39.31		-26.63	65.94
257	SU-86-86	41	BRD-7389	0.6297	4.59	11.934	MK-2206	0.1602	-4.95	12.276	65.78	1.9734	-0.13	65.91
260	PL45	41	Thapsigargin	0.001	-11.64	5.238	Vorinostat	2.08	14.95	2.2425	70.83	2.8332	5.05	65.78
257	SU-86-86	41	Paclitaxel	0.001	11.31	1.9227	SB225002	0.22	-0.17	6.9496	76.87	2.3061	11.16	65.71
257	SU-86-86	41	GDC-0941	0.154	4.32	2.8944	Piperlongumine	2.5	11.39	3.417	80.87	4.0435	15.22	65.65
257	SU-86-86	41	BRD-7389	0.3071	-1.74	6.5772	MK-2206	0.1602	-4.95	12.276	58.84	6.4724	-6.78	65.62
260	PL45	41	SB225002	0.22	-14.22	5.9724	Vorinostat	2.08	14.95	2.2425	68.41	4.1046	2.86	65.55
257	SU-86-86	41	BYL-719	1.5396	11.75	7.4025	GDC-0941	0.154	4.32	2.8944	81.06	0.8106	15.56	65.5
260	PL45	41	BRD-7389	0.6297	-14.32	9.308	Thapsigargin	0.01	-14.38	5.6082	34.74	5.211	-30.76	65.5
260	PL45	41	BRD-7389	0.6297	-14.32	9.308	Piperlongumine	2.5	7.73	5.1791	60.01	3.0005	-5.48	65.49
257	SU-86-86	41	Simvastatin	1	5.93	3.0836	Vorinostat	0.7687	9.06	5.6172	79.89	5.5923	14.45	65.44
257	SU-86-86	41	Paclitaxel	0.001	11.31	1.9227	Thapsigargin	0.001	4.86	6.7554	81.02	2.4306	15.62	65.4
251	MiaPaCa-2	41	MK-2206	0.1602	-11.27	13.7494	SB225002	0.67	16.34	13.072	72.28	0.7228	6.91	65.37
260	PL45	41	Simvastatin	4	-4.15	1.992	Thapsigargin	0.001	-11.64	5.238	49.09	2.9454	-16.27	65.36
260	PL45	41	BRD-7389	0.6297	-14.32	9.308	GSK650394A	0.5955	-19.74	12.831	28.46	3.1306	-36.89	65.35
252	PANC-1	41	Simvastatin	4	2.33	6.99	Vorinostat	2.08	-7.24	3.982	60.54		-4.74	65.28
257	SU-86-86	41	ABT-199	5	6.06	5.6358	Paclitaxel	0.001	11.31	1.9227	81.95	4.917	16.68	65.27
260	PL45	41	GSK2334470	0.551	-5.33	1.5457	Vorinostat	0.4261	-16.32	3.9168	42.71	3.4168	-22.52	65.23
260	PL45	41	Flavopiridol	0.1381	5.92	9.5312	JQ1	0.4894	7.16	2.4344	77.85	5.4495	12.66	65.19
251	MiaPaCa-2	41	AZD-1480	10	-20.67	6.6144	Thapsigargin	0.01	-17.57	9.3121	23.3		-41.87	65.17
260	PL45	41	IMD 0354	0.13	-21.5	7.095	Oligomycin	7.4095	16.48	5.768	63.69	5.7321	-1.48	65.17
260	PL45	41	MLN-8237	0.0162	-24.69	2.9628	Thapsigargin	0.01	-14.38	5.6082	22.52	7.4316	-42.62	65.14
260	PL45	41	GSK2334470	0.1007	-13.43	6.715	Vorinostat	2.08	14.95	2.2425	68.67	6.1803	3.53	65.14
257	SU-86-86	41	JQ1	0.2087	13.55	1.626	Vorinostat	0.7687	9.06	5.6172	86.51	5.1906	21.38	65.13
252	PANC-1	41	ABT-199	0.2	6.2	13.268	Vorinostat	0.4261	-14.42	13.2664	57.78	14.445	-7.33	65.11
260	PL45	41	Simvastatin	1	-6.28	4.2704	Thapsigargin	0.004	-17.52	2.9784	40.2	6.834	-24.9	65.1
260	PL45	41	Crizotinib	0.87	-17.25	2.5875	Vorinostat	2.08	14.95	2.2425	65.37	4.5759	0.28	65.09
260	PL45	41	ABT-199	5	-14.21	3.6946	Thapsigargin	0.01	-14.38	5.6082	34.43	8.9518	-30.63	65.06
260	PL45	41	Crizotinib	0.3	-24.93	7.9776	MK-2206	0.1602	-6.58	1.1186	31.83	0.9549	-33.15	64.98
260	PL45	41	Piperlongumine	1	-12.74	8.918	Thapsigargin	0.01	-14.38	5.6082	36.01	7.5621	-28.95	64.96
257	SU-86-86	41	Pemetrexed	0.0184	3.22	4.1538	Vorinostat	0.4261	6.34	5.1988	74.17	4.4502	9.36	64.81
260	PL45	41	SB225002	0.67	-9.64	3.5668	Vorinostat	2.08	14.95	2.2425	71.53	1.4306	6.75	64.78
260	PL45	41	Paclitaxel	0.001	13.91	4.173	Vorinostat	0.4261	-16.32	3.9168	64.62	5.8158	-0.14	64.76
257	SU-86-86	41	Erlotinib	0.1161	6.48	3.1104	MK-2206	0.1602	-4.95	12.276	66.56	2.6624	1.85	64.71
260	PL45	41	BRD-7389	0.6297	-14.32	9.308	IMD 0354	0.13	-21.5	7.095	25.74	7.722	-38.9	64.64
260	PL45	41	JQ1	0.2087	-8.11	4.2983	MK-2206	0.1602	-6.58	1.1186	49.41	2.9646	-15.22	64.63
251	MiaPaCa-2	41	SB225002	0.67	16.34	13.072	Vorinostat	0.4261	-4.78	4.2064	76.95	2.3085	12.34	64.61
260	PL45	41	PF-431396	0.9533	9.2	4.324	Vorinostat	0.7687	-21.78	4.7916	54.01	7.5614	-10.58	64.59
260	PL45	41	BRD-7389	0.6297	-14.32	9.308	Vorinostat	0.4261	-16.32	3.9168	31.57	8.2082	-32.98	64.55
260	PL45	41	JQ1	0.2087	-8.11	4.2983	SB225002	0.22	-14.22	5.9724	41.06	4.9272	-23.48	64.54
260	PL45	41	Crizotinib	0.3	-24.93	7.9776	MLN-8237	0.0162	-24.69	2.9628	8.73	4.365	-55.78	64.51
251	MiaPaCa-2	41	Dovitinib	1	14.4	7.488	GSK2334470	0.1007	-5.25	7.7175	74.41	2.9764	9.91	64.5
257	SU-86-86	41	GSK650394A	2.1931	0.58	10.2892	Vorinostat	0.7687	9.06	5.6172	74.05	10.367	9.59	64.46
252	PANC-1	41	SN-38	0.009	20.8	4.576	Vorinostat	0.7687	-8.35	23.213	78.59		14.19	64.4
260	PL45	41	JQ1	0.2087	-8.11	4.2983	Thapsigargin	0.004	-17.52	2.9784	37.33	4.8529	-27.05	64.38
260	PL45	41	Piperlongumine	2.5	7.73	5.1791	Simvastatin	4	-4.15	1.992	68.21	1.3642	3.9	64.31
251	MiaPaCa-2	41	SB225002	0.67	16.34	13.072	Thapsigargin	0.004	-8.22	19.0704	73.77	1.4754	9.46	64.31
260	PL45	41	Oligomycin	0.3089	6.24	6.9888	Vorinostat	0.7687	-21.78	4.7916	50.09	3.0054	-14.18	64.27
252	PANC-1	41	Piperlongumine	1	-1.52	9.4544	Vorinostat	0.4261	-14.42	13.2664	48.11		-16.16	64.27
257	SU-86-86	41	GSK650394A	1.1269	-1.88	7.3132	SN-38	0.009	20.78	1.8702	83.55	2.5065	19.29	64.26
257	SU-86-86	41	MK-2206	0.1602	-4.95	12.276	SB225002	0.67	18.95	4.927	79.14	2.3742	14.94	64.2
260	PL45	41	MK-2206	1.521	9.62	0.962	YM155	0.0021	15.74	4.5646	88.04	3.5216	23.85	64.19
252	PANC-1	41	SN-38	0.0567	19.27	13.1036	Vorinostat	0.4261	-14.42	13.2664	71.58		7.63	63.95
260	PL45	41	IMD 0354	0.5	-4.74	2.607	JQ1	0.2087	-8.11	4.2983	50.58	2.0232	-13.23	63.81
257	SU-86-86	41	Dasatinib	0.0294	9.12	2.0064	Vorinostat	0.4261	6.34	5.1988	78.67	4.7202	14.88	63.79
260	PL45	41	BRD-7389	0.3071	-8.07	3.228	BRD-7389	0.6297	-14.32	9.308	40.22	8.8484	-23.55	63.77
260	PL45	41	MK-2206	1.521	9.62	0.962	YM155	0.0013	0.04	10.1688	73.4	3.67	9.66	63.74
260	PL45	41	Simvastatin	4	-4.15	1.992	Vorinostat	2.08	14.95	2.2425	75.16	3.758	11.42	63.74
260	PL45	41	GSK2334470	0.1007	-13.43	6.715	MLN-8237	0.0162	-24.69	2.9628	22.23	2.8899	-41.44	63.67
260	PL45	41	Crizotinib	0.3	-24.93	7.9776	Crizotinib	0.87	-17.25	2.5875	17.13	7.8798	-46.48	63.61
260	PL45	41	Thapsigargin	0.004	-17.52	2.9784	Thapsigargin	0.01	-14.38	5.6082	29.13	7.2825	-34.42	63.55
260	PL45	41	BRD-7389	0.6297	-14.32	9.308	MLN-8237	0.0162	-24.69	2.9628	20.96	3.5632	-42.55	63.51
260	PL45	41	CREBi1	2.0724	-15.17	7.4333	Crizotinib	0.3	-24.93	7.9776	19.6	6.272	-43.88	63.48
257	SU-86-86	41	Foretinib	0.2066	-5.89	6.7735	MLN-8237	0.0162	2.44	6.954	60.13	7.2156	-3.31	63.44
260	PL45	41	CREBi1	0.9872	-11.58	8.106	Vorinostat	0.7687	-21.78	4.7916	27.55	5.51	-35.88	63.43
260	PL45	41	MK-2206	1.521	9.62	0.962	MLN-8237	0.0162	-24.69	2.9628	50.69	4.0552	-12.69	63.38
257	SU-86-86	41	Crizotinib	0.87	3.07	3.4998	SB225002	0.22	-0.17	6.9496	66.24	13.9104	2.91	63.33
252	PANC-1	41	Simvastatin	1	4.71	8.007	Vorinostat	0.4261	-14.42	13.2664	54.28		-9.03	63.31
257	SU-86-86	41	SB225002	0.22	-0.17	6.9496	SN-38	0.009	20.78	1.8702	83.91	0	20.65	63.26
251	MiaPaCa-2	41	AZD-1480	10	-20.67	6.6144	Erlotinib	3.1599	-17	25.5	22.07		-41.18	63.25
257	SU-86-86	41	MLN-8237	0.0162	2.44	6.954	Paclitaxel	0.001	11.31	1.9227	76.68	3.0672	13.47	63.21
257	SU-86-86	41	CMPD-1	2.5956	10.24	6.9632	Foretinib	0.2066	-5.89	6.7735	68.15	10.2225	4.95	63.2
260	PL45	41	AZD-1480	3	-21.21	4.0299	Vorinostat	0.7687	-21.78	4.7916	15.57	1.0899	-47.61	63.18
260	PL45	41	GSK650394A	0.5955	-19.74	12.831	IMD 0354	0.13	-21.5	7.095	17.66	6.5342	-45.48	63.14
257	SU-86-86	41	SB225002	0.67	18.95	4.927	Simvastatin	1	5.93	3.0836	86.8	1.736	23.76	63.04
252	PANC-1	41	Simvastatin	1	4.71	8.007	Simvastatin	4	2.33	6.99	69.97		6.93	63.04
260	PL45	41	Piperlongumine	1	-12.74	8.918	Piperlongumine	2.5	7.73	5.1791	59	5.9	-4.03	63.03
260	PL45	41	BI-2536	0.0062	3.89	8.8303	SB225002	0.67	-9.64	3.5668	57.64	4.6112	-5.38	63.02
260	PL45	41	BRD-7389	0.6297	-14.32	9.308	Crizotinib	0.3	-24.93	7.9776	20.19	8.6817	-42.82	63.01
260	PL45	41	Piperlongumine	1	-12.74	8.918	Simvastatin	1	-6.28	4.2704	43.18	3.0226	-19.82	63
251	MiaPaCa-2	41	5-fluorouracil	2.1871	9.19	19.8504	MK-2206	0.1602	-11.27	13.7494	61.93	7.4316	-1.04	62.97
260	PL45	41	SN-38	0.009	10.31	7.9387	Vorinostat	2.08	14.95	2.2425	86.69	0.8669	23.72	62.97
260	PL45	41	BI-2536	0.0062	3.89	8.8303	BYL-719	1.5396	7.3	3.577	73.87	2.2161	10.91	62.96
260	PL45	41	Oligomycin	7.4095	16.48	5.768	SB225002	0.22	-14.22	5.9724	67.55	4.053	4.6	62.95
260	PL45	41	IMD 0354	0.5	-4.74	2.607	SB225002	0.22	-14.22	5.9724	43.3	7.361	-19.63	62.93
260	PL45	41	MLN-8237	0.0162	-24.69	2.9628	Simvastatin	4	-4.15	1.992	33.07	3.307	-29.86	62.93
260	PL45	41	Oligomycin	1.6151	6.47	2.5233	Vorinostat	2.08	14.95	2.2425	83.37	1.6674	20.45	62.92
252	PANC-1	41	Flavopiridol	0.2181	16.76	15.922	JQ1	0.2087	6.69	7.6266	85.22	5.1132	22.33	62.89
257	SU-86-86	41	Erlotinib	0.038	0.43	1.8834	GDC-0941	0.6	14.82	8.5956	78.06	7.0254	15.19	62.87
251	MiaPaCa-2	41	MK-2206	0.1602	-11.27	13.7494	Vorinostat	0.4261	-4.78	4.2064	46.18	18.9338	-16.59	62.77
260	PL45	41	BYL-719	1.5396	7.3	3.577	Crizotinib	0.87	-17.25	2.5875	54.08	2.704	-8.69	62.77
257	SU-86-86	41	Piperlongumine	2.5	11.39	3.417	Vorinostat	0.4261	6.34	5.1988	79.76	4.7856	17.01	62.75
260	PL45	41	Vorinostat	0.4261	-16.32	3.9168	YM155	0.0013	0.04	10.1688	46.46	6.5044	-16.27	62.73
260	PL45	41	IMD 0354	0.5	-4.74	2.607	Vorinostat	2.08	14.95	2.2425	73.65	3.6825	10.92	62.73
260	PL45	41	Pemetrexed	0.0184	-10.62	4.4604	Piperlongumine	1	-12.74	8.918	37.97	7.594	-24.71	62.68
252	PANC-1	41	17-DMAG	0.0307	22.55	9.922	Erlotinib	3.1599	12.26	11.7696	94.73	4.7365	32.05	62.68
252	PANC-1	41	Foretinib	0.2066	27.55	2.204	Vorinostat	2.08	-7.24	3.982	84.97	11.0461	22.3	62.67
257	SU-86-86	41	GDC-0941	0.154	4.32	2.8944	MK-2206	0.1602	-4.95	12.276	62.22	13.0662	-0.42	62.64
260	PL45	41	Simvastatin	1	-6.28	4.2704	Thapsigargin	0.01	-14.38	5.6082	41.04	2.8728	-21.56	62.6
260	PL45	41	JQ1	0.2087	-8.11	4.2983	Vorinostat	0.4261	-16.32	3.9168	36.82	1.841	-25.75	62.57
260	PL45	41	BRD-7389	0.3071	-8.07	3.228	Vorinostat	2.08	14.95	2.2425	70.58	2.1174	8.09	62.49
257	SU-86-86	41	GSK2334470	8.616	0.15	10.1145	SB225002	0.67	18.95	4.927	81.5	4.075	19.07	62.43
260	PL45	41	GSK2334470	0.1007	-13.43	6.715	JQ1	0.4894	7.16	2.4344	57.07	2.2828	-5.31	62.38
260	PL45	41	GSK650394A	0.5955	-19.74	12.831	Pemetrexed	0.0504	-6.38	5.8696	34.99	1.7495	-27.38	62.37
260	PL45	41	BI-2536	0.0062	3.89	8.8303	Vorinostat	2.08	14.95	2.2425	80.63	1.6126	18.26	62.37
260	PL45	41	Pemetrexed	0.0184	-10.62	4.4604	Vorinostat	2.08	14.95	2.2425	68.27	0	5.92	62.35
260	PL45	41	IMD 0354	0.13	-21.5	7.095	Thapsigargin	0.001	-11.64	5.238	26.68	1.6008	-35.64	62.32
257	SU-86-86	41	Piperlongumine	2.5	11.39	3.417	SB225002	0.22	-0.17	6.9496	73.49	10.2886	11.24	62.25
252	PANC-1	41	Flavopiridol	0.2181	16.76	15.922	Thapsigargin	0.001	5.35	2.889	83.45	10.8485	21.21	62.24
260	PL45	41	IMD 0354	0.13	-21.5	7.095	JQ1	0.2087	-8.11	4.2983	30.87	4.3218	-31.35	62.22
260	PL45	41	Pemetrexed	0.0504	-6.38	5.8696	Thapsigargin	0.01	-14.38	5.6082	40.5	9.72	-21.68	62.18
260	PL45	41	SB225002	0.67	-9.64	3.5668	Thapsigargin	0.01	-14.38	5.6082	36.76	5.1464	-25.41	62.17
257	SU-86-86	41	MK-2206	5	5.31	9.7173	Thapsigargin	0.001	4.86	6.7554	72.06	6.4854	9.91	62.15
257	SU-86-86	41	Paclitaxel	0.001	11.31	1.9227	Vorinostat	0.4261	6.34	5.1988	79.05	1.581	16.93	62.12
260	PL45	41	MLN-8237	0.0162	-24.69	2.9628	SB225002	0.22	-14.22	5.9724	19.66	3.5388	-42.42	62.08
260	PL45	41	Crizotinib	0.87	-17.25	2.5875	Flavopiridol	0.1381	5.92	9.5312	51.76	2.588	-10.31	62.07
260	PL45	41	Dovitinib	0.1165	-25.72	3.0864	Vorinostat	0.7687	-21.78	4.7916	8.94	3.3078	-53.1	62.04
257	SU-86-86	41	SN-38	0.009	20.78	1.8702	Simvastatin	1	5.93	3.0836	87.5	1.75	25.48	62.02
260	PL45	41	Dovitinib	1	-19.51	3.5118	JQ1	0.2087	-8.11	4.2983	32.8	4.264	-29.2	62
260	PL45	41	Piperlongumine	2.5	7.73	5.1791	Vorinostat	0.4261	-16.32	3.9168	54.64	7.1032	-7.33	61.97
260	PL45	41	MK-1775	0.3239	17.08	2.9036	Vorinostat	0.7687	-21.78	4.7916	60.92	2.4368	-0.98	61.9
260	PL45	41	MK-2206	1.521	9.62	0.962	Vorinostat	0.4261	-16.32	3.9168	56.77	2.8385	-5.13	61.9
257	SU-86-86	41	MK-2206	0.1602	-4.95	12.276	SN-38	0.009	20.78	1.8702	78.73	2.3619	16.86	61.87
257	SU-86-86	41	Paclitaxel	0.001	11.31	1.9227	Piperlongumine	2.5	11.39	3.417	83.23	0.8323	21.41	61.82
260	PL45	41	Oligomycin	1.6151	6.47	2.5233	SB225002	0.22	-14.22	5.9724	54.97	4.9473	-6.83	61.8
260	PL45	41	BI-2536	0.0062	3.89	8.8303	IMD 0354	0.13	-21.5	7.095	45.01	1.3503	-16.77	61.78
251	MiaPaCa-2	41	Dasatinib	0.0139	-11.78	2.8272	GSK650394A	2.1931	-22.35	8.046	24.96		-36.76	61.72
260	PL45	41	Simvastatin	1	-6.28	4.2704	Simvastatin	4	-4.15	1.992	50.96	1.5288	-10.69	61.65
260	PL45	41	CREBi1	2.0724	-15.17	7.4333	IMD 0354	0.13	-21.5	7.095	21.72	3.258	-39.93	61.65
257	SU-86-86	41	Piperlongumine	2.5	11.39	3.417	Vorinostat	0.7687	9.06	5.6172	81.05	4.863	19.42	61.63
260	PL45	41	Piperlongumine	1	-12.74	8.918	SB225002	0.67	-9.64	3.5668	38.02	5.703	-23.61	61.63
260	PL45	41	BIBW-2992	0.0143	-3.76	4.8128	IMD 0354	0.13	-21.5	7.095	35.5	9.23	-26.07	61.57
260	PL45	41	Dovitinib	1	-19.51	3.5118	Vorinostat	0.7687	-21.78	4.7916	16.03	3.3663	-45.54	61.57
251	MiaPaCa-2	41	MK-2206	0.1602	-11.27	13.7494	Thapsigargin	0.001	13.88	3.6088	65.64	0	4.17	61.47
260	PL45	41	Simvastatin	1	-6.28	4.2704	Vorinostat	0.4261	-16.32	3.9168	37.84	5.676	-23.62	61.46
260	PL45	41	BRD-7389	0.6297	-14.32	9.308	JQ1	0.2087	-8.11	4.2983	37.86	1.5144	-23.59	61.45
260	PL45	41	Vorinostat	0.7687	-21.78	4.7916	YM155	0.0013	0.04	10.1688	39.71	8.3391	-21.73	61.44
260	PL45	41	SB225002	0.67	-9.64	3.5668	Thapsigargin	0.001	-11.64	5.238	39.02	7.0236	-22.4	61.42
260	PL45	41	MK-2206	5	16.97	7.6365	Vorinostat	0.7687	-21.78	4.7916	60.31	9.6496	-1.11	61.42
260	PL45	41	Pemetrexed	1	13.82	1.382	Vorinostat	0.7687	-21.78	4.7916	56.45	2.8225	-4.95	61.4
252	PANC-1	41	Simvastatin	1	4.71	8.007	Thapsigargin	0.01	-1.43	10.2388	64.69		3.35	61.34
260	PL45	41	MK-2206	0.1602	-6.58	1.1186	Pemetrexed	0.0184	-10.62	4.4604	43.43	1.7372	-17.9	61.33
257	SU-86-86	41	MK-2206	0.1602	-4.95	12.276	MLN-4924	0.27	27.94	5.588	85.7	0.857	24.37	61.33
257	SU-86-86	41	CMPD-1	0.845	2.77	4.1827	Dovitinib	0.1165	1.58	6.636	65.6	6.56	4.31	61.29
260	PL45	41	BRD-7389	0.6297	-14.32	9.308	Thapsigargin	0.004	-17.52	2.9784	26.94	10.5066	-34.35	61.29
257	SU-86-86	41	BYL-719	0.3639	5.39	4.312	MK-2206	0.1602	-4.95	12.276	61.99	19.8368	0.71	61.28
252	PANC-1	41	Piperlongumine	1	-1.52	9.4544	Vorinostat	0.7687	-8.35	23.213	51.24		-10	61.24
260	PL45	41	JQ1	0.2087	-8.11	4.2983	Simvastatin	4	-4.15	1.992	48.64	3.4048	-12.6	61.24
260	PL45	41	Foretinib	0.5699	21.55	3.6635	Vorinostat	0.7687	-21.78	4.7916	65.67	8.5371	4.46	61.21
260	PL45	41	BYL-719	1.5396	7.3	3.577	Vorinostat	0.7687	-21.78	4.7916	48.27	5.7924	-12.89	61.16
260	PL45	41	GSK650394A	1.1269	-7.76	1.8624	Piperlongumine	2.5	7.73	5.1791	61.64	2.4656	0.57	61.07
252	PANC-1	41	GDC-0941	0.154	5.16	10.4232	GSK1120212	0.0083	24.97	3.9952	89.87	5.3922	28.84	61.03
260	PL45	41	Crizotinib	0.3	-24.93	7.9776	Dovitinib	1	-19.51	3.5118	11.71	3.3959	-49.3	61.01
260	PL45	41	Foretinib	0.2066	4.25	3.4	Vorinostat	0.7687	-21.78	4.7916	44.41	4.8851	-16.6	61.01
260	PL45	41	SB225002	0.22	-14.22	5.9724	Thapsigargin	0.01	-14.38	5.6082	30.32	1.8192	-30.64	60.96
260	PL45	41	IMD 0354	0.5	-4.74	2.607	PF-431396	4.3128	21.06	1.8954	78.27	4.6962	17.32	60.95
257	SU-86-86	41	GSK2334470	8.616	0.15	10.1145	Thapsigargin	0.001	4.86	6.7554	65.86	5.2688	5	60.86
260	PL45	41	BRD-7389	0.6297	-14.32	9.308	SB225002	0.67	-9.64	3.5668	35.48	5.322	-25.34	60.82
257	SU-86-86	41	Foretinib	0.5699	3.53	4.7302	GSK650394A	2.1931	0.58	10.2892	64.91	3.2455	4.09	60.82
260	PL45	41	Oligomycin	0.3089	6.24	6.9888	Vorinostat	2.08	14.95	2.2425	81.06	2.4318	20.26	60.8
251	MiaPaCa-2	41	BRD-7389	0.6297	17.37	7.4691	Thapsigargin	0.01	-17.57	9.3121	63.61	2.5444	2.85	60.76
260	PL45	41	BRD-7389	0.6297	-14.32	9.308	Vorinostat	2.08	14.95	2.2425	63.47	5.0776	2.77	60.7
260	PL45	41	Flavopiridol	0.2181	22.73	5.0006	JQ1	0.4894	7.16	2.4344	88.93	0.8893	28.26	60.67
260	PL45	41	IMD 0354	0.13	-21.5	7.095	Thapsigargin	0.01	-14.38	5.6082	21.67	4.5507	-38.97	60.64
260	PL45	41	IMD 0354	0.13	-21.5	7.095	MK-2206	0.1602	-6.58	1.1186	31.13	7.7825	-29.49	60.62
260	PL45	41	AZD-1480	10	-19.11	0.5733	BRD-7389	0.6297	-14.32	9.308	24.45	13.9365	-36.17	60.62
260	PL45	41	GSK650394A	0.5955	-19.74	12.831	SB225002	0.67	-9.64	3.5668	29.3	2.051	-31.28	60.58
257	SU-86-86	41	MK-2206	0.1602	-4.95	12.276	Pemetrexed	0.0504	24.98	5.2458	81.8	3.272	21.27	60.53
257	SU-86-86	41	Dovitinib	2.6008	20.89	3.3424	Foretinib	0.2066	-5.89	6.7735	76.73	1.5346	16.23	60.5
257	SU-86-86	41	GSK2334470	0.551	3.55	6.4965	GSK2334470	8.616	0.15	10.1145	64.16	3.208	3.69	60.47
251	MiaPaCa-2	41	Dasatinib	0.0139	-11.78	2.8272	Erlotinib	3.1599	-17	25.5	29.68		-30.78	60.46
